"Fap","diplome","Annee","Pourcentage"
"R2Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.233467737734586
"R2Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.459935318972932
"R2Z","En cours d'études initiales","1982-1984",0.00558659264563496
"R3Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0216066789094321
"R3Z","Bac + 2","1982-1984",0.0334006284004657
"R3Z","Bac, brevet professionnel ou équivalent","1982-1984",0.127257850286882
"R3Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.207967739364898
"R3Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.606003259783643
"R3Z","En cours d'études initiales","1982-1984",0.0037638432546795
"R4Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.219684202475426
"R4Z","Bac + 2","1982-1984",0.131414733968891
"R4Z","Bac, brevet professionnel ou équivalent","1982-1984",0.233463454575845
"R4Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.142388790255435
"R4Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.269437890221826
"R4Z","En cours d'études initiales","1982-1984",0.00361092850257599
"S0Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.000739902526775095
"S0Z","Bac + 2","1982-1984",0.00109364596797178
"S0Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0249551366831493
"S0Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.358381999608931
"S0Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.404658989697027
"S0Z","En cours d'études initiales","1982-1984",0.210170325516145
"S1Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.00277441353046981
"S1Z","Bac + 2","1982-1984",0.00772443192303206
"S1Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0320464808200391
"S1Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.444281715934807
"S1Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.487413449732815
"S1Z","En cours d'études initiales","1982-1984",0.0257595080588371
"S2Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.00537475103893343
"S2Z","Bac + 2","1982-1984",0.0107635420727831
"S2Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0411197922751319
"S2Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.209289384517008
"S2Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.617667206647665
"S2Z","En cours d'études initiales","1982-1984",0.115785323448478
"S3Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0119165515761577
"S3Z","Bac + 2","1982-1984",0.0118655923759609
"S3Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0682406342117883
"S3Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.21164884218662
"S3Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.692876043481406
"S3Z","En cours d'études initiales","1982-1984",0.00345233616806687
"T0Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.00317013804868685
"T0Z","Bac + 2","1982-1984",0.00604030477139381
"T0Z","Bac, brevet professionnel ou équivalent","1982-1984",0.177758847541367
"T0Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.449935661186304
"T0Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.184847175898657
"T0Z","En cours d'études initiales","1982-1984",0.178247872553591
"T1Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.000839164462507239
"T1Z","Bac + 2","1982-1984",0.00104731602813085
"T1Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0135275299183252
"T1Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.0820655674172981
"T1Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.892610004334522
"T1Z","En cours d'études initiales","1982-1984",0.00991041783921648
"T2A","Diplôme supérieur (bac + 3 ou plus)","1982-1984",NA
"T2A","Bac + 2","1982-1984",NA
"T2A","Bac, brevet professionnel ou équivalent","1982-1984",NA
"T2A","CAP, BEP ou autre diplôme équivalent","1982-1984",NA
"T2A","Aucun diplôme, CEP ou brevet des collèges","1982-1984",NA
"T2A","En cours d'études initiales","1982-1984",NA
"T2B","Diplôme supérieur (bac + 3 ou plus)","1982-1984",NA
"T2B","Bac + 2","1982-1984",NA
"T2B","Bac, brevet professionnel ou équivalent","1982-1984",NA
"T2B","CAP, BEP ou autre diplôme équivalent","1982-1984",NA
"T2B","Aucun diplôme, CEP ou brevet des collèges","1982-1984",NA
"T2B","En cours d'études initiales","1982-1984",NA
"T2Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.00293991230652997
"T2Z","Bac + 2","1982-1984",0.00283072414364394
"T2Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0186876321552893
"T2Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.172084718843333
"T2Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.788790663919585
"T2Z","En cours d'études initiales","1982-1984",0.014666348631618
"T3Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.00681283773117176
"T3Z","Bac + 2","1982-1984",0.00632539368253045
"T3Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0296259869439575
"T3Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.166503991098097
"T3Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.773413440226
"T3Z","En cours d'études initiales","1982-1984",0.0173183503182439
"T4Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.00117133351011746
"T4Z","Bac + 2","1982-1984",0.00221124367382362
"T4Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0171737269044628
"T4Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.165137671037093
"T4Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.806437389290873
"T4Z","En cours d'études initiales","1982-1984",0.00786863558363015
"T6Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0467743392034334
"T6Z","Bac + 2","1982-1984",0.0363906470683711
"T6Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0922836362723264
"T6Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.181200533002806
"T6Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.596988404057755
"T6Z","En cours d'études initiales","1982-1984",0.0463624403953079
"U0Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.32450416313632
"U0Z","Bac + 2","1982-1984",0.131280636965833
"U0Z","Bac, brevet professionnel ou équivalent","1982-1984",0.249984274622953
"U0Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.0871100971387991
"U0Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.189419242955188
"U0Z","En cours d'études initiales","1982-1984",0.0177015851809079
"U1Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.127459042321493
"U1Z","Bac + 2","1982-1984",0.136327193053443
"U1Z","Bac, brevet professionnel ou équivalent","1982-1984",0.224513895012718
"U1Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.146615951082917
"U1Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.335914111321468
"U1Z","En cours d'études initiales","1982-1984",0.0291698072079611
"V0Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.00298588238763552
"V0Z","Bac + 2","1982-1984",0.0341160613985889
"V0Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0414026754473596
"V0Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.516956277819183
"V0Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.377795863711291
"V0Z","En cours d'études initiales","1982-1984",0.0267432392359418
"V1Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0103337954258314
"V1Z","Bac + 2","1982-1984",0.785279582969812
"V1Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0477154371975872
"V1Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.0672513110503322
"V1Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.0682266065779169
"V1Z","En cours d'études initiales","1982-1984",0.0211932667785202
"V2Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.770407628513417
"V2Z","Bac + 2","1982-1984",0.0248718428066681
"V2Z","Bac, brevet professionnel ou équivalent","1982-1984",0.0202882517019886
"V2Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.00491611676415254
"V2Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.0140424808507434
"V2Z","En cours d'études initiales","1982-1984",0.16547367936303
"V3Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0712073306865819
"V3Z","Bac + 2","1982-1984",0.394638625831866
"V3Z","Bac, brevet professionnel ou équivalent","1982-1984",0.196875879572891
"V3Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.168124241684155
"V3Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.114920471300417
"V3Z","En cours d'études initiales","1982-1984",0.0542334509240889
"V4Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0812700158251897
"V4Z","Bac + 2","1982-1984",0.492394501851738
"V4Z","Bac, brevet professionnel ou équivalent","1982-1984",0.141531644002562
"V4Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.129034893570013
"V4Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.108180893339295
"V4Z","En cours d'études initiales","1982-1984",0.0475880514112017
"V5Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.066426912767527
"V5Z","Bac + 2","1982-1984",0.116927727159303
"V5Z","Bac, brevet professionnel ou équivalent","1982-1984",0.169542367081177
"V5Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.108467419496884
"V5Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.232671767528751
"V5Z","En cours d'études initiales","1982-1984",0.305963805966358
"W0Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.360425939974846
"W0Z","Bac + 2","1982-1984",0.387576591869903
"W0Z","Bac, brevet professionnel ou équivalent","1982-1984",0.160258742597812
"W0Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.0264300066397779
"W0Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.0222908169500632
"W0Z","En cours d'études initiales","1982-1984",0.0430179019675978
"W1Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.15451404207127
"W1Z","Bac + 2","1982-1984",0.1099637230846
"W1Z","Bac, brevet professionnel ou équivalent","1982-1984",0.256906540004244
"W1Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.244228855801623
"W1Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.200023175574327
"W1Z","En cours d'études initiales","1982-1984",0.0343636634639374
"X0Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.359012729897448
"X0Z","Bac + 2","1982-1984",0.0931562271508652
"X0Z","Bac, brevet professionnel ou équivalent","1982-1984",0.286044357786985
"X0Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.0364195054275483
"X0Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.225367179737153
"X0Z","En cours d'études initiales","1982-1984",0
"ZZZ","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0275766279120625
"ZZZ","Bac + 2","1982-1984",0.0301190226527708
"ZZZ","Bac, brevet professionnel ou équivalent","1982-1984",0.110722300289678
"ZZZ","CAP, BEP ou autre diplôme équivalent","1982-1984",0.24542632494429
"ZZZ","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.553273094914201
"ZZZ","En cours d'études initiales","1982-1984",0.0328826292869968
"A0Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0419751602685865
"A0Z","Bac + 2","2017-2019",0.144224364221905
"A0Z","Bac, brevet professionnel ou équivalent","2017-2019",0.277964921922082
"A0Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.344181918231601
"A0Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.168263177296682
"A0Z","En cours d'études initiales","2017-2019",0.0233904580591425
"A1Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0522903047320847
"A1Z","Bac + 2","2017-2019",0.103844220291442
"A1Z","Bac, brevet professionnel ou équivalent","2017-2019",0.198128104585599
"A1Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.309058675161223
"A1Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.29520792266685
"A1Z","En cours d'études initiales","2017-2019",0.0414707725628018
"A2Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.304863106788105
"A2Z","Bac + 2","2017-2019",0.301854552089347
"A2Z","Bac, brevet professionnel ou équivalent","2017-2019",0.131776009985321
"A2Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.125862965284567
"A2Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0838232727781729
"A2Z","En cours d'études initiales","2017-2019",0.0518200930744868
"A3Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.128001416437025
"A3Z","Bac + 2","2017-2019",0.0874439378600162
"A3Z","Bac, brevet professionnel ou équivalent","2017-2019",0.260945917446319
"A3Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.352315598017483
"A3Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.149119617528986
"A3Z","En cours d'études initiales","2017-2019",0.0221735127101698
"B0Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0146097156468855
"B0Z","Bac + 2","2017-2019",0.027385147959462
"B0Z","Bac, brevet professionnel ou équivalent","2017-2019",0.126490490732924
"B0Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.352072646760598
"B0Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.412207516708625
"B0Z","En cours d'études initiales","2017-2019",0.0672344821915057
"B1Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.011077363126889
"B1Z","Bac + 2","2017-2019",0.03861405654378
"B1Z","Bac, brevet professionnel ou équivalent","2017-2019",0.166226259298871
"B1Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.437888130515819
"B1Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.338648285548833
"B1Z","En cours d'études initiales","2017-2019",0.00754590496580762
"B2Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0284349582102753
"B2Z","Bac + 2","2017-2019",0.0396123192769096
"B2Z","Bac, brevet professionnel ou équivalent","2017-2019",0.157263415258686
"B2Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.406740952586707
"B2Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.355712504851169
"B2Z","En cours d'études initiales","2017-2019",0.0122358498162537
"B3Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.030209085515409
"B3Z","Bac + 2","2017-2019",0.0385549316927841
"B3Z","Bac, brevet professionnel ou équivalent","2017-2019",0.140545790301392
"B3Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.341213099128221
"B3Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.321875179224062
"B3Z","En cours d'études initiales","2017-2019",0.127601914138133
"B4Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.023436812279149
"B4Z","Bac + 2","2017-2019",0.0604911554682953
"B4Z","Bac, brevet professionnel ou équivalent","2017-2019",0.227930492972788
"B4Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.508911639071103
"B4Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.164250162171243
"B4Z","En cours d'études initiales","2017-2019",0.0149797380374221
"B5Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0
"B5Z","Bac + 2","2017-2019",0.0180218718347257
"B5Z","Bac, brevet professionnel ou équivalent","2017-2019",0.132438613518664
"B5Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.518214871544917
"B5Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.32929969206618
"B5Z","En cours d'études initiales","2017-2019",0.00202495103551318
"B6Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.116951098666192
"B6Z","Bac + 2","2017-2019",0.230031188061239
"B6Z","Bac, brevet professionnel ou équivalent","2017-2019",0.259898696452186
"B6Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.25143911526045
"B6Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.119265342729402
"B6Z","En cours d'études initiales","2017-2019",0.0224145588305315
"B7Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.696504677553321
"B7Z","Bac + 2","2017-2019",0.100761971606936
"B7Z","Bac, brevet professionnel ou équivalent","2017-2019",0.0716989760436616
"B7Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0703775618279012
"B7Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0369414600325172
"B7Z","En cours d'études initiales","2017-2019",0.0237153529356637
"C0Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0178922559959246
"C0Z","Bac + 2","2017-2019",0.0923488545569307
"C0Z","Bac, brevet professionnel ou équivalent","2017-2019",0.175214162655855
"C0Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.301784607159701
"C0Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.383592572429033
"C0Z","En cours d'études initiales","2017-2019",0.029167547202555
"C1Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0151602617394259
"C1Z","Bac + 2","2017-2019",0.0460647025208082
"C1Z","Bac, brevet professionnel ou équivalent","2017-2019",0.369731744696327
"C1Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.38492542651599
"C1Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.177072039785256
"C1Z","En cours d'études initiales","2017-2019",0.00704582474219314
"C2Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.13248704856371
"C2Z","Bac + 2","2017-2019",0.233354453065376
"C2Z","Bac, brevet professionnel ou équivalent","2017-2019",0.311164419696092
"C2Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.236230227888149
"C2Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0666256806151039
"C2Z","En cours d'études initiales","2017-2019",0.0201381701715685
"D0Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0128766913114549
"D0Z","Bac + 2","2017-2019",0.0678079704308894
"D0Z","Bac, brevet professionnel ou équivalent","2017-2019",0.215717257895143
"D0Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.347570544267335
"D0Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.296461482446469
"D0Z","En cours d'études initiales","2017-2019",0.0595660536487087
"D1Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.00971799694590397
"D1Z","Bac + 2","2017-2019",0.0638573946695701
