"Fap","Specialite","Label_spedipl","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"P0Z60",120,"Spécialités pluridisciplinaires sciences humaines et droit",0.08093,5.70013875291416,"Agents des impôts et des douanes","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z60",312,"Commerce, vente",0.04399,3.09834552997274,"Agents des impôts et des douanes","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"J5Z60",334,"Accueil, hôtellerie, tourisme",0.66257,19.1858529056619,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",120,"Spécialités pluridisciplinaires sciences humaines et droit",0.58248,16.8667093295651,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",136,"Langues vivantes, civilisations étrangères et régionales",0.47646,13.7967180455373,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",312,"Commerce, vente",0.39988,11.579212551,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",330,"Spécialités plurivalentes sanitaires et sociales",0.32542,9.4230952994559,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",128,"Droit, sciences politiques",0.1807,5.23247901361835,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",336,"Coiffure, esthétique et autres spécialités des services aux personnes",0.17981,5.20670753424856,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",332,"Travail social",0.17691,5.12273305090881,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",320,"Spécialité plurivalentes de la communication",0.17258,4.99735046026704,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",331,"Santé",0.15069,4.36348789464388,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60",221,"Agro-alimentaire, alimentation, cuisine",0.14593,4.22565391509311,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"R4Z93",251,"Mécanique générale et de précision, usinage",1.31998,18.5862938086991,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93",312,"Commerce, vente",1.30249,18.340021684338,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93",313,"Finances, banque, assurances",1.08536,15.2826708345654,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93",128,"Droit, sciences politiques",0.83487,11.7555865331813,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93",310,"Spécialités plurivalentes des échanges et de la gestion",0.82681,11.6420957771864,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93",130,"Spécialités littéraires et artistiques plurivalentes",0.43454,6.1186443064532,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93",120,"Spécialités pluridisciplinaires sciences humaines et droit",0.412,5.80126445035835,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93",311,"Transport, manutention, magasinage",0.40205,5.66116109773441,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93",341,"Aménagement du territoire, développement, urbanisme",0.24626,3.46752277559526,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93",335,"Animation culturelle, sportive et de loisirs",0.23754,3.34473873188865,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"E1Z46",116,"Chimie",2.97144,45.5153842501183,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46",222,"Transformations chimiques et apparentées",1.47352,22.5708171796282,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46",220,"Spécialités pluritechnologiques des transformations",0.46352,7.10002251689916,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46",310,"Spécialités plurivalentes des échanges et de la gestion",0.44563,6.82599032232865,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46",118,"Sciences de la vie",0.41849,6.4102701568371,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46",124,"Psychologie",0.40969,6.27547511423114,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46",250,"Spécialités pluritechnologiques mécanique-électricité",0.34614,5.30204045995745,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"D4Z41",254,"Structures métalliques",0.70045,29.4357431322203,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41",120,"Spécialités pluridisciplinaires sciences humaines et droit",0.65032,27.3290776982589,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41",234,"Travail du bois et de l’ameublement",0.51637,21.6999567152325,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41",255,"Électricité, électronique",0.28616,12.0256010489202,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41",233,"Bâtiment : finitions",0.13279,5.5803730894818,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41",200,"Technologies industrielles fondamentales",0.0935,3.92924831588635,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"A0Z00",210,"Spécialités plurivalentes de l'agronomie et de l'agriculture",2.02961,34.3791341230196,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00",212,"Production animales, élevage spécialisé, aquaculture, soins aux animaux",1.61333,27.3278553291969,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00",211,"Productions végétales, cultures spécialisées et protection des cultures",0.83982,14.2255331907087,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00",335,"Animation culturelle, sportive et de loisirs",0.45628,7.72883032585147,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00",310,"Spécialités plurivalentes des échanges et de la gestion",0.29132,4.93460780776508,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00",214,"Aménagement paysager (parcs, jardins, espaces verts, terrains de sport)",0.26665,4.51672790038637,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00",221,"Agro-alimentaire, alimentation, cuisine",0.20398,3.4551740375804,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00",251,"Mécanique générale et de précision, usinage",0.20262,3.43213728549142,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40",210,"Spécialités plurivalentes de l'agronomie et de l'agriculture",8.15774,55.0846181531142,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40",211,"Productions végétales, cultures spécialisées et protection des cultures",2.77425,18.7329458785493,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40",212,"Production animales, élevage spécialisé, aquaculture, soins aux animaux",2.35114,15.875922635989,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40",312,"Commerce, vente",0.8096,5.46677227476743,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40",221,"Agro-alimentaire, alimentation, cuisine",0.71674,4.83974105758005,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z",210,"Spécialités plurivalentes de l'agronomie et de l'agriculture",20.76958,47.5529538147765,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z",212,"Production animales, élevage spécialisé, aquaculture, soins aux animaux",13.11999,30.0388490532947,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z",211,"Productions végétales, cultures spécialisées et protection des cultures",5.19522,11.8947064272654,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z",213,"Forêts, espaces naturels, faunes sauvage, pêche",2.50916,5.74484267827681,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z",314,"Comptabilité, gestion",2.08279,4.76864802638659,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A",210,"Spécialités plurivalentes de l'agronomie et de l'agriculture",26.66634,29.7851389175419,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
"A",214,"Aménagement paysager (parcs, jardins, espaces verts, terrains de sport)",24.74406,27.6380359840905,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
