"Fap3","Annee","Part"
"W1Z","2005-2007",54.0380007138573
"X0Z","2005-2007",15.1198146941604
"ZZZ","2005-2007",54.5571683025732
"A0Z","2006-2008",28.2389655180324
"A1Z","2006-2008",24.1648924257466
"A2Z","2006-2008",22.7085462985248
"A3Z","2006-2008",9.49007861566807
"B0Z","2006-2008",2.77427514048322
"B1Z","2006-2008",2.041066211421
"B2Z","2006-2008",1.85956517242041
"B3Z","2006-2008",6.59577635272068
"B4Z","2006-2008",2.2024207643146
"B5Z","2006-2008",0.274731888583474
"B6Z","2006-2008",6.70622965922771
"B7Z","2006-2008",13.4625616429303
"C0Z","2006-2008",50.8021535048562
"C1Z","2006-2008",35.5433631889782
"C2Z","2006-2008",5.05084111920494
"D0Z","2006-2008",29.5596968341617
"D1Z","2006-2008",9.30347218861281
"D2Z","2006-2008",2.73709576663629
"D3Z","2006-2008",18.0962025597302
"D4Z","2006-2008",16.2550917276375
"D6Z","2006-2008",7.72803240374692
"E0Z","2006-2008",46.7494155529235
"E1Z","2006-2008",24.2836859524696
"E2Z","2006-2008",18.77900803095
"F0Z","2006-2008",71.5284010313049
"F1Z","2006-2008",62.3663619316763
"F2Z","2006-2008",23.1740096983904
"F3Z","2006-2008",10.4935518856277
"F4Z","2006-2008",35.2899413741251
"F5Z","2006-2008",23.4655070247807
"G0A","2006-2008",4.73495590128297
"G0B","2006-2008",2.46001145639606
"G1Z","2006-2008",7.67960490060184
"H0Z","2006-2008",19.1903735926618
"J0Z","2006-2008",31.6419647356215
"J1Z","2006-2008",13.8383944843267
"J3Z","2006-2008",9.28041764776225
"J4Z","2006-2008",15.6389908031029
"J5Z","2006-2008",56.1174107170999
"J6Z","2006-2008",20.751288108429
"K0Z","2006-2008",47.9215871014735
"L0Z","2006-2008",98.1043223322262
"L1Z","2006-2008",85.7534443099663
"L2Z","2006-2008",77.3804467914551
"L3Z","2006-2008",96.2757303693961
"L4Z","2006-2008",68.1959464618104
"L5Z","2006-2008",47.1584437078244
"L6Z","2006-2008",17.3554300818737
"M0Z","2006-2008",61.2799334609253
"M1Z","2006-2008",14.7462322906841
"M2Z","2006-2008",17.2105229696052
"N0Z","2006-2008",21.0102518764072
"P0Z","2006-2008",75.2427913005516
"P1Z","2006-2008",65.9823456231186
"P2Z","2006-2008",46.2484655590105
"P3Z","2006-2008",49.8224834847405
"P4Z","2006-2008",14.425948266767
"Q0Z","2006-2008",76.4577255244082
"Q1Z","2006-2008",63.0233751736961
"Q2Z","2006-2008",42.2852459471437
"R0Z","2006-2008",82.2652729092677
"R1Z","2006-2008",76.2040639260234
"R2Z","2006-2008",36.9448316032125
"R3Z","2006-2008",47.892135760853
"R4Z","2006-2008",24.8141674622403
"S0Z","2006-2008",15.345953175766
"S1Z","2006-2008",36.2185284218119
"S2Z","2006-2008",63.4574015523504
"S3Z","2006-2008",39.431146742389
"T0Z","2006-2008",84.7038903988528
"T1Z","2006-2008",96.9541890819318
"T2A","2006-2008",98.2178459193354
"T2B","2006-2008",99.343700598984
"T3Z","2006-2008",27.0748322434981
"T4Z","2006-2008",69.7498900017347
"T6Z","2006-2008",31.7745707893459
"U0Z","2006-2008",61.8579571297139
"U1Z","2006-2008",39.5856333441696
"V0Z","2006-2008",91.7333563003152
"V1Z","2006-2008",87.9206167248292
"V2Z","2006-2008",47.5435437325726
"V3Z","2006-2008",72.4430837271701
"V4Z","2006-2008",75.0035134154503
"V5Z","2006-2008",59.5353870511407
"W0Z","2006-2008",65.4283363111541
"W1Z","2006-2008",53.5438659800348
"X0Z","2006-2008",16.925353984184
"ZZZ","2006-2008",52.5659699244252
"A0Z","2007-2009",28.1339908789619
"A1Z","2007-2009",24.2170316194049
"A2Z","2007-2009",23.1145412408395
"A3Z","2007-2009",10.4071690048367
"B0Z","2007-2009",2.82159659361126
"B1Z","2007-2009",1.68739581060596
"B2Z","2007-2009",1.64530894524166
"B3Z","2007-2009",5.56389125466082
"B4Z","2007-2009",2.27231347882018
"B5Z","2007-2009",0.325340604419128
"B6Z","2007-2009",7.10634746085378
"B7Z","2007-2009",16.1869427464474
"C0Z","2007-2009",47.89522017775
"C1Z","2007-2009",33.7759539060786
"C2Z","2007-2009",5.5422904565824
"D0Z","2007-2009",27.7411109481285
"D1Z","2007-2009",10.4730980028793
"D2Z","2007-2009",3.247497879758
"D3Z","2007-2009",17.3783894867631
"D4Z","2007-2009",15.2684118833063
"D6Z","2007-2009",8.64523739673085
"E0Z","2007-2009",46.8054085927004
"E1Z","2007-2009",23.7076562933185
"E2Z","2007-2009",19.3244068587483
"F0Z","2007-2009",69.8856507330394
"F1Z","2007-2009",61.6487404274848
"F2Z","2007-2009",19.4984363062064
"F3Z","2007-2009",7.93579792966884
"F4Z","2007-2009",36.0575136251916
"F5Z","2007-2009",19.6620652247928
"G0A","2007-2009",4.36295893602343
"G0B","2007-2009",2.31747413686957
"G1Z","2007-2009",8.00958310319837
"H0Z","2007-2009",21.5961985804428
"J0Z","2007-2009",30.9057794192961
"J1Z","2007-2009",14.3620259250356
"J3Z","2007-2009",9.84353578212333
"J4Z","2007-2009",18.2058365349238
"J5Z","2007-2009",54.9766434525318
"J6Z","2007-2009",20.2766008913664
"K0Z","2007-2009",45.9920636621251
"L0Z","2007-2009",97.9617259035695
"L1Z","2007-2009",84.9289479671849
"L2Z","2007-2009",75.9540536353028
"L3Z","2007-2009",95.9934226095905
"L4Z","2007-2009",68.1055766205018
"L5Z","2007-2009",48.4669061639424
"L6Z","2007-2009",14.7069784268428
"M0Z","2007-2009",55.8733073706436
"M1Z","2007-2009",13.5206527959488
"M2Z","2007-2009",18.7186135810742
"N0Z","2007-2009",22.3683421194816
"P0Z","2007-2009",75.1396133122472
"P1Z","2007-2009",66.7490160178018
"P2Z","2007-2009",45.6474842685425
"P3Z","2007-2009",49.8063609972469
"P4Z","2007-2009",15.4675073567912
"Q0Z","2007-2009",77.2931612979157
"Q1Z","2007-2009",65.7942590006433
"Q2Z","2007-2009",41.7939984397429
"R0Z","2007-2009",81.900081091377
"R1Z","2007-2009",76.0567760386061
"R2Z","2007-2009",38.4108222385712
"R3Z","2007-2009",48.0001936394183
"R4Z","2007-2009",25.6238055635808
"S0Z","2007-2009",15.9500981439188
"S1Z","2007-2009",35.7335422247262
"S2Z","2007-2009",63.9341445054804
"S3Z","2007-2009",37.6533098202172
"T0Z","2007-2009",85.6334384046383
"T1Z","2007-2009",96.3674981139615
"T2A","2007-2009",97.897240815567
"T2B","2007-2009",99.3000750323074
"T3Z","2007-2009",25.5787937499508
"T4Z","2007-2009",69.802090663821
"T6Z","2007-2009",32.5667205041297
"U0Z","2007-2009",60.5858701972417
"U1Z","2007-2009",40.1956979551141
"V0Z","2007-2009",90.8644194358948
"V1Z","2007-2009",87.7079319081867
"V2Z","2007-2009",48.5915730299023
"V3Z","2007-2009",73.2826001490104
"V4Z","2007-2009",75.1838835007541
"V5Z","2007-2009",59.8371119131596
"W0Z","2007-2009",65.4116025187482
"W1Z","2007-2009",52.0571086641094
"X0Z","2007-2009",20.3347833269093
"ZZZ","2007-2009",49.4051800414469
"A0Z","2008-2010",27.6271707177514
"A1Z","2008-2010",22.6376976741597
"A2Z","2008-2010",23.8096792911227
"A3Z","2008-2010",10.7948146714464
"B0Z","2008-2010",2.96976724210037
"B1Z","2008-2010",2.37753491719451
"B2Z","2008-2010",1.49000663586486
"B3Z","2008-2010",4.66797077457757
"B4Z","2008-2010",2.36012363892342
"B5Z","2008-2010",0.319424255984741
"B6Z","2008-2010",8.1531310462569
"B7Z","2008-2010",19.3559037203141
"C0Z","2008-2010",45.5218079820484
"C1Z","2008-2010",32.478318642708
"C2Z","2008-2010",6.19683326589136
"D0Z","2008-2010",25.1356704768402
"D1Z","2008-2010",10.6894382261638
"D2Z","2008-2010",3.31570251217435
"D3Z","2008-2010",16.8593334961683
"D4Z","2008-2010",15.6794593689454
"D6Z","2008-2010",9.14311243834203
"E0Z","2008-2010",45.8162815759164
"E1Z","2008-2010",23.1676399105131
"E2Z","2008-2010",19.4924035302815
"F0Z","2008-2010",67.9481397636189
"F1Z","2008-2010",62.4776572412456
"F2Z","2008-2010",20.9338196755859
"F3Z","2008-2010",7.60480429518012
"F4Z","2008-2010",31.6907529244843
"F5Z","2008-2010",18.1739260227442
"G0A","2008-2010",3.66284315817454
"G0B","2008-2010",2.10263462202814
"G1Z","2008-2010",8.27937533831372
"H0Z","2008-2010",21.7819762330585
"J0Z","2008-2010",30.3682338195415
"J1Z","2008-2010",14.9895854852549
"J3Z","2008-2010",10.667294714012
"J4Z","2008-2010",18.667958677301
"J5Z","2008-2010",54.023881368724
"J6Z","2008-2010",21.9143950929091
"K0Z","2008-2010",43.8027108767354
"L0Z","2008-2010",98.0291510745579
"L1Z","2008-2010",84.1847686855728
"L2Z","2008-2010",75.1930099748984
"L3Z","2008-2010",95.9351152772968
"L4Z","2008-2010",67.7693970524573
"L5Z","2008-2010",49.7802291705099
"L6Z","2008-2010",12.8984909320351
"M0Z","2008-2010",53.9514591546076
"M1Z","2008-2010",12.4381848930793
"M2Z","2008-2010",20.1020224441959
"N0Z","2008-2010",22.4949582169344
"P0Z","2008-2010",73.7202800318324
"P1Z","2008-2010",67.8313040289673
"P2Z","2008-2010",44.8426733991546
"P3Z","2008-2010",49.5206426029818
"P4Z","2008-2010",15.4398359799957
"Q0Z","2008-2010",76.0860319008111
"Q1Z","2008-2010",67.0163862225738
"Q2Z","2008-2010",41.9567455874132
"R0Z","2008-2010",81.1979027592364
"R1Z","2008-2010",75.4115574427213
"R2Z","2008-2010",38.3857731620846
"R3Z","2008-2010",47.657717357409
"R4Z","2008-2010",27.1020786552714
"S0Z","2008-2010",17.3260853030949
"S1Z","2008-2010",35.8424124282476
"S2Z","2008-2010",63.2822430475493
"S3Z","2008-2010",36.2767674185678
"T0Z","2008-2010",87.3079962413453
"T1Z","2008-2010",95.0740464383765
"T2A","2008-2010",97.1887340006571
"T2B","2008-2010",99.0743054301366
"T3Z","2008-2010",25.1970846990241
"T4Z","2008-2010",70.4051727888425
"T6Z","2008-2010",30.9895843282093
"U0Z","2008-2010",60.8541365886864
"U1Z","2008-2010",39.6540185586413
"V0Z","2008-2010",90.2236575644793
"V1Z","2008-2010",87.6124019235359
"V2Z","2008-2010",48.6488187235724
"V3Z","2008-2010",73.6861143091628
"V4Z","2008-2010",74.4011236202165
"V5Z","2008-2010",59.8113564226457
"W0Z","2008-2010",65.7644411905585
"W1Z","2008-2010",52.3330471474139
"X0Z","2008-2010",23.6573368090689
"ZZZ","2008-2010",49.0748248672529
"A0Z","2009-2011",27.282535904633
"A1Z","2009-2011",22.610667523653
"A2Z","2009-2011",23.8208583722448
"A3Z","2009-2011",13.272451289629
"B0Z","2009-2011",2.81845731865566
"B1Z","2009-2011",3.14565438599074
"B2Z","2009-2011",1.72160999236462
"B3Z","2009-2011",5.70095661597665
"B4Z","2009-2011",2.1029745525813
"B5Z","2009-2011",0.727986785264503
"B6Z","2009-2011",8.41199240982475
"B7Z","2009-2011",20.98669583482
"C0Z","2009-2011",43.1982236140939
"C1Z","2009-2011",35.6807788825648
"C2Z","2009-2011",6.73085294788
"D0Z","2009-2011",27.0106728296667
"D1Z","2009-2011",9.68140341660883
"D2Z","2009-2011",2.89152013979315
"D3Z","2009-2011",17.6561179402141
"D4Z","2009-2011",16.7697571962268
"D6Z","2009-2011",10.0045538775624
"E0Z","2009-2011",43.1017828908325
"E1Z","2009-2011",23.6182173846147
"E2Z","2009-2011",20.3177704389153
"F0Z","2009-2011",72.7010139700729
"F1Z","2009-2011",63.9557907549138
"F2Z","2009-2011",19.44401573073
"F3Z","2009-2011",7.87647340415072
"F4Z","2009-2011",28.0054565655759
"F5Z","2009-2011",19.3173782316683
"G0A","2009-2011",3.77244992366775
"G0B","2009-2011",1.70357274331265
"G1Z","2009-2011",8.26769620207283
"H0Z","2009-2011",22.2283881671781
"J0Z","2009-2011",30.6800785164184
"J1Z","2009-2011",15.4064368581948
"J3Z","2009-2011",10.641224881325
"J4Z","2009-2011",18.7584812329783
"J5Z","2009-2011",55.8413958684955
"J6Z","2009-2011",22.8305925672101
"K0Z","2009-2011",43.9727904649559
"L0Z","2009-2011",97.8530326837599
"L1Z","2009-2011",84.2451240425091
"L2Z","2009-2011",76.0002481292108
"L3Z","2009-2011",95.8725037074704
"L4Z","2009-2011",69.0898584857777
"L5Z","2009-2011",49.2901752680607
"L6Z","2009-2011",13.4692834781947
"M0Z","2009-2011",55.1899184320982
"M1Z","2009-2011",11.2014353138157
"M2Z","2009-2011",20.3499001858668
"N0Z","2009-2011",22.8334282328032
"P0Z","2009-2011",73.0433868180177
"P1Z","2009-2011",68.4158569516767
"P2Z","2009-2011",43.9435330244842
"P3Z","2009-2011",49.6845865824897
"P4Z","2009-2011",15.5182487062823
"Q0Z","2009-2011",75.9004705779966
"Q1Z","2009-2011",66.6330725668901
"Q2Z","2009-2011",42.8251253713942
"R0Z","2009-2011",79.6652822798487
"R1Z","2009-2011",74.4159591264688
"R2Z","2009-2011",37.6934940287159
"R3Z","2009-2011",45.8818455242347
"R4Z","2009-2011",28.5894281164009
"S0Z","2009-2011",18.2358788215347
"S1Z","2009-2011",36.9079240813478
"S2Z","2009-2011",64.2329075930582
"S3Z","2009-2011",37.1625123356036
"T0Z","2009-2011",87.7069670433762
"T1Z","2009-2011",94.633971823671
"T2A","2009-2011",96.8194387168586
"T2B","2009-2011",98.9242051714106
"T3Z","2009-2011",26.893103547437
"T4Z","2009-2011",70.8405629936112
"T6Z","2009-2011",31.5793826776651
"U0Z","2009-2011",60.5002370629542
"U1Z","2009-2011",39.934987262695
"V0Z","2009-2011",90.1137221856348
"V1Z","2009-2011",87.9092079653511
"V2Z","2009-2011",48.0747103236653
"V3Z","2009-2011",72.5467954114107
"V4Z","2009-2011",73.542611563497
"V5Z","2009-2011",60.0981929517671
"W0Z","2009-2011",65.590923463195
"W1Z","2009-2011",53.0734493605284
"X0Z","2009-2011",25.4668012771455
"ZZZ","2009-2011",47.1936282895187
"A0Z","2010-2012",26.8249942839097
"A1Z","2010-2012",23.1334730319586
"A2Z","2010-2012",24.2614339381815
"A3Z","2010-2012",13.9475070265098
"B0Z","2010-2012",2.21084637411112
"B1Z","2010-2012",3.44298081582269
"B2Z","2010-2012",2.08839773522615
"B3Z","2010-2012",6.89005258487542
"B4Z","2010-2012",2.17613803054272
"B5Z","2010-2012",0.952292559541423
"B6Z","2010-2012",7.80709855145836
"B7Z","2010-2012",20.4485804344313
"C0Z","2010-2012",42.1759943932672
"C1Z","2010-2012",35.2855928631899
"C2Z","2010-2012",8.17137567236928
"D0Z","2010-2012",26.969692683777
"D1Z","2010-2012",8.88876059381842
"D2Z","2010-2012",2.20787225210104
"D3Z","2010-2012",18.3005679052648
"D4Z","2010-2012",17.7033417100343
"D6Z","2010-2012",9.90340600117048
"E0Z","2010-2012",42.9838478178407
"E1Z","2010-2012",25.1626111782331
"E2Z","2010-2012",20.7909888515468
"F0Z","2010-2012",70.5563102241855
"F1Z","2010-2012",68.5823736051861
"F2Z","2010-2012",20.0411102366919
"F3Z","2010-2012",8.40278116741126
"F4Z","2010-2012",25.4940282930663
"F5Z","2010-2012",18.153609452205
"G0A","2010-2012",4.58162367078726
"G0B","2010-2012",2.00512574015955
"G1Z","2010-2012",8.62861423457019
"H0Z","2010-2012",22.4517879059517
"J0Z","2010-2012",30.8597223090219
"J1Z","2010-2012",15.7655984396825
"J3Z","2010-2012",10.5565961959102
"J4Z","2010-2012",19.2232530038188
"J5Z","2010-2012",56.8420985031554
"J6Z","2010-2012",22.4109319413415
"K0Z","2010-2012",42.3942566101948
"L0Z","2010-2012",97.5958092075631
"L1Z","2010-2012",84.7045056426357
"L2Z","2010-2012",76.7619586529048
"L3Z","2010-2012",95.616056029192
"L4Z","2010-2012",70.4566283135785
"L5Z","2010-2012",48.9632228328419
"L6Z","2010-2012",15.6570561351529
"M0Z","2010-2012",55.1326586268122
"M1Z","2010-2012",11.7585862078888
"M2Z","2010-2012",20.2787387433927
"N0Z","2010-2012",22.568467395892
"P0Z","2010-2012",73.3286899541723
"P1Z","2010-2012",68.2330282005823
"P2Z","2010-2012",44.9672138436051
"P3Z","2010-2012",52.2604955433875
"P4Z","2010-2012",14.7112869006596
"Q0Z","2010-2012",77.002191356509
"Q1Z","2010-2012",65.6652407126585
"Q2Z","2010-2012",42.5201627674578
"R0Z","2010-2012",78.8065496746573
"R1Z","2010-2012",73.6805788906555
"R2Z","2010-2012",37.2084305764266
"R3Z","2010-2012",46.5997919184519
"R4Z","2010-2012",29.7821143009182
"S0Z","2010-2012",17.9961025733694
"S1Z","2010-2012",37.2660951340878
"S2Z","2010-2012",64.2236131743602
"S3Z","2010-2012",36.9449286999796
"T0Z","2010-2012",87.8031883487503
"T1Z","2010-2012",94.8999370308924
"T2A","2010-2012",96.7345231839842
"T2B","2010-2012",98.811856830249
"T3Z","2010-2012",28.6191001652499
"T4Z","2010-2012",70.5059282520989
"T6Z","2010-2012",31.9561263362449
"U0Z","2010-2012",58.4832213609111
"U1Z","2010-2012",41.2984923843209
"V0Z","2010-2012",90.3585685178649
"V1Z","2010-2012",87.593365357415
"V2Z","2010-2012",48.2083562670196
"V3Z","2010-2012",71.2867913945934
"V4Z","2010-2012",72.6497036539285
"V5Z","2010-2012",60.0667356535144
"W0Z","2010-2012",65.616876240165
"W1Z","2010-2012",54.7503844550798
"X0Z","2010-2012",23.3684373841644
"ZZZ","2010-2012",45.3697859933397
"A0Z","2011-2013",26.6313558714579
"A1Z","2011-2013",23.6204291955758
"A2Z","2011-2013",24.398040507777
"A3Z","2011-2013",15.6141403877666
"B0Z","2011-2013",3.23844174251128
"B1Z","2011-2013",2.71561280628917
"B2Z","2011-2013",2.45401578489233
"B3Z","2011-2013",7.36684448118788
"B4Z","2011-2013",2.39356270122358
"B5Z","2011-2013",1.21071978362165
"B6Z","2011-2013",7.52068856310675
"B7Z","2011-2013",19.448489823312
"C0Z","2011-2013",41.5029034725111
"C1Z","2011-2013",36.0555740654859
"C2Z","2011-2013",8.17356431710528
"D0Z","2011-2013",26.5732992897487
"D1Z","2011-2013",9.22642451370952
"D2Z","2011-2013",2.03784821688447
"D3Z","2011-2013",19.6343302046366
"D4Z","2011-2013",17.9763110657535
"D6Z","2011-2013",9.86056539180667
"E0Z","2011-2013",43.6352899793001
"E1Z","2011-2013",26.3631731227678
"E2Z","2011-2013",21.0583725767815
"F0Z","2011-2013",69.0381610752305
"F1Z","2011-2013",73.1940241790234
"F2Z","2011-2013",16.3814445978676
"F3Z","2011-2013",9.79950574000319
"F4Z","2011-2013",27.2907140697128
"F5Z","2011-2013",16.4749841757279
"G0A","2011-2013",5.29450239441281
"G0B","2011-2013",2.60452451083842
"G1Z","2011-2013",9.07723157911162
"H0Z","2011-2013",23.8134687893989
"J0Z","2011-2013",31.3481589323009
"J1Z","2011-2013",16.075958536348
"J3Z","2011-2013",10.0665810836704
"J4Z","2011-2013",21.2336371456302
"J5Z","2011-2013",56.3877030303408
"J6Z","2011-2013",21.0700464415979
"K0Z","2011-2013",44.30433807934
"L0Z","2011-2013",97.2712891337112
"L1Z","2011-2013",84.6307296607478
"L2Z","2011-2013",77.3238014513301
"L3Z","2011-2013",95.0930222254382
"L4Z","2011-2013",71.3452175050543
"L5Z","2011-2013",49.1825630310243
"L6Z","2011-2013",17.6694082658561
"M0Z","2011-2013",51.6956463110773
"M1Z","2011-2013",13.9860773121104
"M2Z","2011-2013",20.9792995653946
"N0Z","2011-2013",23.7793998933906
"P0Z","2011-2013",73.9274738768603
"P1Z","2011-2013",67.2812290779208
"P2Z","2011-2013",46.285550315863
"P3Z","2011-2013",52.5746610494222
"P4Z","2011-2013",13.8684747371749
"Q0Z","2011-2013",78.6301847393717
"Q1Z","2011-2013",66.4629095514394
"Q2Z","2011-2013",42.3362224375783
"R0Z","2011-2013",77.6051098015807
"R1Z","2011-2013",72.9307654389864
"R2Z","2011-2013",37.9884770679324
"R3Z","2011-2013",47.2841916870212
"R4Z","2011-2013",29.7501161316208
"S0Z","2011-2013",18.6044110064265
"S1Z","2011-2013",37.842051993946
"S2Z","2011-2013",64.2914784019603
"S3Z","2011-2013",37.5918727806014
"T0Z","2011-2013",88.6381464426054
"T1Z","2011-2013",95.9087819304854
"T2A","2011-2013",96.9764842950265
"T2B","2011-2013",99.0074745047458
"T3Z","2011-2013",28.5790096374985
"T4Z","2011-2013",70.1148584038119
"T6Z","2011-2013",33.0991015486891
"U0Z","2011-2013",57.8868967392242
"U1Z","2011-2013",42.7866072838331
"V0Z","2011-2013",91.0157093568466
"V1Z","2011-2013",87.2938152358574
"V2Z","2011-2013",49.0081309549782
"V3Z","2011-2013",71.269597834067
"V4Z","2011-2013",72.6479952974449
"V5Z","2011-2013",59.0587722124518
"W0Z","2011-2013",65.6069893563277
"W1Z","2011-2013",54.690157353503
"X0Z","2011-2013",21.6148120458408
"ZZZ","2011-2013",52.2343625539338
"A0Z","2012-2014",26.477766966916
"A1Z","2012-2014",22.0213149153826
"A2Z","2012-2014",23.4670719039377
"A3Z","2012-2014",16.2235708901817
"B0Z","2012-2014",3.970672125583
"B1Z","2012-2014",1.88966505366578
"B2Z","2012-2014",2.78620218597431
"B3Z","2012-2014",6.88277216968517
"B4Z","2012-2014",3.47109725796637
"B5Z","2012-2014",1.03297541252516
"B6Z","2012-2014",7.79954605507548
"B7Z","2012-2014",19.4866166972852
"C0Z","2012-2014",42.2326364839386
"C1Z","2012-2014",33.9167711809183
"C2Z","2012-2014",7.71023339347899
"D0Z","2012-2014",25.3832794230319
"D1Z","2012-2014",8.84856483776657
"D2Z","2012-2014",2.28756642697373
"D3Z","2012-2014",19.9570000040715
"D4Z","2012-2014",17.495402814919
"D6Z","2012-2014",9.92208703109592
"E0Z","2012-2014",44.2550744568266
"E1Z","2012-2014",27.8525028161584
"E2Z","2012-2014",22.6355347546158
"F0Z","2012-2014",68.0207530059752
"F1Z","2012-2014",73.4421268639312
"F2Z","2012-2014",13.1610969817391
"F3Z","2012-2014",10.4523604014142
"F4Z","2012-2014",26.1105635272159
"F5Z","2012-2014",15.8161030299561
"G0A","2012-2014",5.56611487276724
"G0B","2012-2014",3.08916871246642
"G1Z","2012-2014",9.37799738123054
"H0Z","2012-2014",24.8539748962527
"J0Z","2012-2014",30.9591620231317
"J1Z","2012-2014",16.1783507288783
"J3Z","2012-2014",9.71234575546657
"J4Z","2012-2014",21.2229623073689
"J5Z","2012-2014",56.1496423279526
"J6Z","2012-2014",20.841653183466
"K0Z","2012-2014",45.1547661110763
"L0Z","2012-2014",97.5452869994689
"L1Z","2012-2014",83.4943544002994
"L2Z","2012-2014",77.2745110130677
"L3Z","2012-2014",95.2994895611214
"L4Z","2012-2014",69.5691146482901
"L5Z","2012-2014",50.138369607131
"L6Z","2012-2014",16.956652968691
"M0Z","2012-2014",46.5325098184015
"M1Z","2012-2014",15.7939723716616
"M2Z","2012-2014",20.0181598886662
"N0Z","2012-2014",24.2105098391966
"P0Z","2012-2014",74.4282643382952
"P1Z","2012-2014",68.2818107384931
"P2Z","2012-2014",47.2852719577407
"P3Z","2012-2014",53.2380011595956
"P4Z","2012-2014",14.2155335328055
"Q0Z","2012-2014",80.008745592404
"Q1Z","2012-2014",66.1101835088799
"Q2Z","2012-2014",43.3204836460321
"R0Z","2012-2014",78.6154200641818
"R1Z","2012-2014",72.4079869746876
"R2Z","2012-2014",38.9059921002972
"R3Z","2012-2014",47.9262946561414
"R4Z","2012-2014",30.0612079650207
"S0Z","2012-2014",19.9275839759463
"S1Z","2012-2014",37.6744465098495
"S2Z","2012-2014",64.4822223322954
"S3Z","2012-2014",37.1818513705178
"T0Z","2012-2014",89.6339648206099
"T1Z","2012-2014",96.5986734146371
"T2A","2012-2014",96.9278031505041
"T2B","2012-2014",99.2640528942471
"T3Z","2012-2014",26.5010226175544
"T4Z","2012-2014",70.5196540469631
"T6Z","2012-2014",33.8112546479658
"U0Z","2012-2014",59.121436333446
"U1Z","2012-2014",41.805774002235
"V0Z","2012-2014",91.0675932316669
"V1Z","2012-2014",86.8465219492998
"V2Z","2012-2014",50.4497955065657
"V3Z","2012-2014",71.8201752159721
"V4Z","2012-2014",73.7177351507693
"V5Z","2012-2014",58.6227510710097
"W0Z","2012-2014",66.0923243726184
"W1Z","2012-2014",54.6966669869394
"X0Z","2012-2014",21.3399756712063
"ZZZ","2012-2014",47.8194022830778
"A0Z","2013-2015",25.9352939919571
"A1Z","2013-2015",21.4791371603776
"A2Z","2013-2015",22.7519792384785
"A3Z","2013-2015",15.457350953753
"B0Z","2013-2015",5.23979755068952
"B1Z","2013-2015",1.73211226985194
"B2Z","2013-2015",2.70720048983674
"B3Z","2013-2015",7.08451401197353
"B4Z","2013-2015",4.16165264575388
"B5Z","2013-2015",1.20400534209991
"B6Z","2013-2015",8.18014785426065
"B7Z","2013-2015",20.1396732697425
"C0Z","2013-2015",42.7299923603624
"C1Z","2013-2015",31.2746272422295
"C2Z","2013-2015",7.22077784893664
"D0Z","2013-2015",23.4517423586145
"D1Z","2013-2015",10.2878314409071
"D2Z","2013-2015",2.33513928038496
"D3Z","2013-2015",19.8724934512502
"D4Z","2013-2015",17.2704696404795
"D6Z","2013-2015",10.6329317407034
"E0Z","2013-2015",42.9385655100597
"E1Z","2013-2015",29.2697160907894
"E2Z","2013-2015",22.8211817809214
"F0Z","2013-2015",67.0359665884247
"F1Z","2013-2015",69.7699266241259
"F2Z","2013-2015",10.3952519722689
"F3Z","2013-2015",11.0023318145673
"F4Z","2013-2015",24.1509555386832
"F5Z","2013-2015",21.6945459285374
"G0A","2013-2015",5.85824797250684
"G0B","2013-2015",3.80441523006325
"G1Z","2013-2015",9.40576586938779
"H0Z","2013-2015",24.4872414993572
"J0Z","2013-2015",31.0195894297325
"J1Z","2013-2015",16.2967277783565
"J3Z","2013-2015",9.77081319341718
"J4Z","2013-2015",20.415863675288
"J5Z","2013-2015",58.2099709164762
"J6Z","2013-2015",21.1888376741525
"K0Z","2013-2015",47.2813890598913
"L0Z","2013-2015",97.8394749166219
"L1Z","2013-2015",83.1237688966846
"L2Z","2013-2015",76.7270667568449
"L3Z","2013-2015",94.8479653077063
"L4Z","2013-2015",68.958612449367
"L5Z","2013-2015",51.355177008918
"L6Z","2013-2015",17.789914809336
"M0Z","2013-2015",41.608883132473
"M1Z","2013-2015",15.6860815996595
"M2Z","2013-2015",17.9515532384345
"N0Z","2013-2015",24.5856491761095
"P0Z","2013-2015",74.7857974331873
"P1Z","2013-2015",68.9993028290696
"P2Z","2013-2015",48.01707225852
"P3Z","2013-2015",52.6233712998088
"P4Z","2013-2015",15.7749157558007
"Q0Z","2013-2015",79.765178685755
"Q1Z","2013-2015",66.3692477091417
"Q2Z","2013-2015",44.4254933880515
"R0Z","2013-2015",79.1960047122566
"R1Z","2013-2015",71.8266801882887
"R2Z","2013-2015",39.2527501785637
"R3Z","2013-2015",47.85104438544
"R4Z","2013-2015",30.6857670484071
"S0Z","2013-2015",20.4485117966035
"S1Z","2013-2015",38.4496464870767
"S2Z","2013-2015",63.5513527678855
"S3Z","2013-2015",37.7993124297468
"T0Z","2013-2015",89.3630037964715
"T1Z","2013-2015",96.678267027655
"T2A","2013-2015",96.7138209841574
"T2B","2013-2015",99.2242744058735
"T3Z","2013-2015",25.0514141263015
"T4Z","2013-2015",71.1104544956552
"T6Z","2013-2015",33.9087750080441
"U0Z","2013-2015",61.7123353233858
"U1Z","2013-2015",40.40451793577
"V0Z","2013-2015",91.4511233864419
"V1Z","2013-2015",86.9810175074093
"V2Z","2013-2015",51.3198090108565
"V3Z","2013-2015",72.6933055437107
"V4Z","2013-2015",74.385473968559
