"Fap","stat_sl","annee","effectif","pourcentage","part"
"R0Z","int","1995-1997",1.94187,0.0068812554915085,0.68812554915085
"R1Z","int","1995-1997",2.24416,0.00319806287590324,0.319806287590324
"R2Z","int","1995-1997",1.26268,0.00268360932915335,0.268360932915335
"R3Z","int","1995-1997",2.33419,0.00414119744810876,0.414119744810876
"R4Z","int","1995-1997",0.21196,0.000590784558046687,0.0590784558046687
"S0Z","int","1995-1997",1.46844,0.00609684881966453,0.609684881966453
"S1Z","int","1995-1997",1.39703,0.00496349158537481,0.496349158537481
"S2Z","int","1995-1997",2.44378,0.00779723774258963,0.779723774258963
"S3Z","int","1995-1997",0,0,0
"T0Z","int","1995-1997",0.09903,0.000582952704010489,0.0582952704010489
"T1Z","int","1995-1997",0.47613,0.00196306851856624,0.196306851856624
"T2A","int","1995-1997",0.14657,0.000576861580967543,0.0576861580967543
"T2B","int","1995-1997",0,0,0
"T2Z","int","1995-1997",0.14657,0.000265840604969567,0.0265840604969567
"T3Z","int","1995-1997",0.64356,0.00378783553650821,0.378783553650821
"T4Z","int","1995-1997",8.02087,0.00667073942382074,0.667073942382074
"T6Z","int","1995-1997",0,0,0
"U0Z","int","1995-1997",0.39507,0.00318821688880969,0.31882168888097
"U1Z","int","1995-1997",0.60559,0.00257970706550664,0.257970706550664
"V0Z","int","1995-1997",0.2385,0.00061067359115042,0.061067359115042
"V1Z","int","1995-1997",1.01619,0.0023656843423888,0.23656843423888
"V2Z","int","1995-1997",0,0,0
"V3Z","int","1995-1997",0.12723,0.000445321701790426,0.0445321701790426
"V4Z","int","1995-1997",0,0,0
"V5Z","int","1995-1997",0.4835,0.00193096452376864,0.193096452376864
"W0Z","int","1995-1997",0.29327,0.000299884486136117,0.0299884486136117
"W1Z","int","1995-1997",0.11494,0.00129901965493364,0.129901965493364
"X0Z","int","1995-1997",0,0,0
"ZZZ","int","1995-1997",0.44307,0.0241582348845413,2.41582348845413
"SAL","int","1995-1997",611.84889,0.015146629022216,1.5146629022216
"A0Z","int","1996-1998",1.18821,0.00158726982376724,0.158726982376724
"A1Z","int","1996-1998",1.08564,0.00336766397982107,0.336766397982107
"A2Z","int","1996-1998",0.0851,0.00324841520472078,0.324841520472078
"A3Z","int","1996-1998",0.22397,0.00841624507780996,0.841624507780996
"B0Z","int","1996-1998",11.0255,0.0547855368965224,5.47855368965224
"B1Z","int","1996-1998",6.71254,0.0616361634134138,6.16361634134138
"B2Z","int","1996-1998",11.49682,0.0337243773806646,3.37243773806646
"B3Z","int","1996-1998",6.52146,0.0439781051554875,4.39781051554875
"B4Z","int","1996-1998",15.99871,0.0302034948978691,3.02034948978691
"B5Z","int","1996-1998",2.35897,0.0325356503681996,3.25356503681996
"B6Z","int","1996-1998",2.47524,0.0104676169044376,1.04676169044376
"B7Z","int","1996-1998",0.14401,0.00165002831779034,0.165002831779034
"C0Z","int","1996-1998",6.06725,0.148494956592652,14.8494956592652
"C1Z","int","1996-1998",3.36704,0.0408635542447226,4.08635542447226
"C2Z","int","1996-1998",4.86307,0.0301881777149896,3.01881777149896
"D0Z","int","1996-1998",7.34575,0.143768060914639,14.3768060914639
"D1Z","int","1996-1998",3.85,0.029415423094637,2.9415423094637
"D2Z","int","1996-1998",13.14645,0.0810158644782738,8.10158644782738
"D3Z","int","1996-1998",21.77389,0.0967006928341645,9.67006928341645
"D4Z","int","1996-1998",7.15165,0.0436588518869337,4.36588518869337
"D6Z","int","1996-1998",2.02672,0.0086908710776651,0.86908710776651
"E0Z","int","1996-1998",30.68751,0.146325327002132,14.6325327002132
"E1Z","int","1996-1998",8.64372,0.0278397227738564,2.78397227738564
"E2Z","int","1996-1998",2.30721,0.0106988311559074,1.06988311559074
"ENS","int","1996-1998",347.62441,0.0150946349087057,1.50946349087057
"F0Z","int","1996-1998",2.57734,0.0377727925506696,3.77727925506696
"F1Z","int","1996-1998",1.18111,0.00809427020845157,0.809427020845157
"F2Z","int","1996-1998",0.90968,0.030383210277012,3.0383210277012
"F3Z","int","1996-1998",1.12292,0.0142314657438917,1.42314657438917
"F4Z","int","1996-1998",2.26748,0.0222750387888716,2.22750387888716
"F5Z","int","1996-1998",0,0,0
"G0A","int","1996-1998",6.97308,0.0240868775692188,2.40868775692188
"G0B","int","1996-1998",1.05284,0.00533596715747793,0.533596715747793
"G1Z","int","1996-1998",4.12842,0.011564537279009,1.1564537279009
"H0Z","int","1996-1998",0.16893,0.00110926092019211,0.110926092019211
"J0Z","int","1996-1998",65.47093,0.17343647398564,17.343647398564
"J1Z","int","1996-1998",18.10678,0.0443281832499957,4.43281832499957
"J3Z","int","1996-1998",6.90577,0.00945445705766758,0.945445705766758
"J4Z","int","1996-1998",0.1104,0.00244177505545417,0.244177505545417
"J5Z","int","1996-1998",1.21752,0.00820887567489503,0.820887567489503
"J6Z","int","1996-1998",0,0,0
"K0Z","int","1996-1998",1.93579,0.0162053989254387,1.62053989254387
"L0Z","int","1996-1998",11.71977,0.019482023989292,1.9482023989292
"L1Z","int","1996-1998",4.14045,0.011340723321465,1.1340723321465
"L2Z","int","1996-1998",5.55444,0.0207540088139635,2.07540088139635
"L3Z","int","1996-1998",1.70336,0.0106690979302003,1.06690979302003
"L4Z","int","1996-1998",1.26763,0.00597392234424059,0.597392234424059
"L5Z","int","1996-1998",1.0045,0.00254727819331055,0.254727819331055
"L6Z","int","1996-1998",NA,NA,NA
"M0Z","int","1996-1998",1.31913,0.0430091294916718,4.30091294916718
"M1Z","int","1996-1998",1.34858,0.0107402093886081,1.07402093886081
"M2Z","int","1996-1998",0.36213,0.00257774925396678,0.257774925396678
"N0Z","int","1996-1998",0.51073,0.00239511258783068,0.239511258783068
"P0Z","int","1996-1998",0.40205,0.000466113691163653,0.0466113691163653
"P1Z","int","1996-1998",0.18182,0.000462379212903528,0.0462379212903528
"P2Z","int","1996-1998",0,0,0
"P3Z","int","1996-1998",0,0,0
"P4Z","int","1996-1998",0.24999,0.000392265649283441,0.0392265649283441
"Q0Z","int","1996-1998",1.82209,0.00583317097088815,0.583317097088815
"Q1Z","int","1996-1998",0.76051,0.00458149345565911,0.458149345565911
"Q2Z","int","1996-1998",0.16448,0.000881838328388809,0.0881838328388809
"R0Z","int","1996-1998",2.2293,0.00769899189932607,0.769899189932607
"R1Z","int","1996-1998",2.73276,0.00393245121842873,0.393245121842873
"R2Z","int","1996-1998",1.80857,0.00388228183558257,0.388228183558257
"R3Z","int","1996-1998",2.69396,0.00477074097596253,0.477074097596253
"R4Z","int","1996-1998",0.28862,0.000800746690323772,0.0800746690323772
"S0Z","int","1996-1998",1.68069,0.00676231140695701,0.676231140695701
"S1Z","int","1996-1998",2.31122,0.00810310089931651,0.810310089931651
"S2Z","int","1996-1998",1.75048,0.00561892662284913,0.561892662284913
"S3Z","int","1996-1998",0,0,0
"T0Z","int","1996-1998",0.09903,0.000601520511193426,0.0601520511193426
"T1Z","int","1996-1998",1.21398,0.00485795723294521,0.485795723294521
"T2A","int","1996-1998",0.14657,0.000514818786737521,0.051481878673752
"T2B","int","1996-1998",0,0,0
"T2Z","int","1996-1998",0.14657,0.000245347306462539,0.0245347306462539
"T3Z","int","1996-1998",0.98111,0.0053445293299507,0.53445293299507
"T4Z","int","1996-1998",7.77046,0.00645443251432652,0.645443251432652
"T6Z","int","1996-1998",0,0,0
"U0Z","int","1996-1998",0.42933,0.0035399868948008,0.353998689480081
"U1Z","int","1996-1998",0.60559,0.00254651996069817,0.254651996069817
"V0Z","int","1996-1998",0.32136,0.000809917731956144,0.0809917731956144
"V1Z","int","1996-1998",1.5404,0.00356731143126699,0.356731143126699
"V2Z","int","1996-1998",0,0,0
"V3Z","int","1996-1998",0.12723,0.000439745864702194,0.0439745864702194
"V4Z","int","1996-1998",0.10333,0.000665924158759207,0.0665924158759207
"V5Z","int","1996-1998",0.84192,0.00312680402538879,0.312680402538879
"W0Z","int","1996-1998",0.31834,0.000321656289207986,0.0321656289207986
"W1Z","int","1996-1998",0,0,0
"X0Z","int","1996-1998",0,0,0
"ZZZ","int","1996-1998",0.44307,0.0232463089854038,2.32463089854038
"SAL","int","1996-1998",695.39539,0.0170548912830428,1.70548912830428
"A0Z","int","1997-1999",1.16073,0.00159303226492495,0.159303226492495
"A1Z","int","1997-1999",1.54884,0.00500703174317306,0.500703174317306
"A2Z","int","1997-1999",0.06393,0.0024923937740448,0.24923937740448
"A3Z","int","1997-1999",0.22397,0.00880521590214837,0.880521590214837
"B0Z","int","1997-1999",12.64655,0.0644448217632408,6.44448217632408
"B1Z","int","1997-1999",7.88238,0.0738387883378558,7.38387883378558
"B2Z","int","1997-1999",13.38231,0.0394239034946881,3.94239034946881
"B3Z","int","1997-1999",7.72754,0.0513256631171609,5.13256631171609
"B4Z","int","1997-1999",18.81362,0.0360638580492969,3.60638580492969
"B5Z","int","1997-1999",2.57831,0.0357150228442002,3.57150228442002
"B6Z","int","1997-1999",2.15593,0.00958189663180065,0.958189663180065
"B7Z","int","1997-1999",0.48622,0.00583086253401596,0.583086253401596
"C0Z","int","1997-1999",8.5341,0.190128452164451,19.0128452164451
"C1Z","int","1997-1999",4.16344,0.0497138561266121,4.97138561266121
"C2Z","int","1997-1999",3.73235,0.0237275498637097,2.37275498637097
"D0Z","int","1997-1999",7.87506,0.152506903910731,15.2506903910731
"D1Z","int","1997-1999",4.7766,0.0361468294108936,3.61468294108936
"D2Z","int","1997-1999",15.34231,0.0928013844317361,9.28013844317361
"D3Z","int","1997-1999",28.35345,0.121704756407201,12.1704756407201
"D4Z","int","1997-1999",8.36661,0.0506997245653161,5.06997245653161
"D6Z","int","1997-1999",3.05857,0.0128740415929992,1.28740415929992
"E0Z","int","1997-1999",35.40447,0.167027538986335,16.7027538986335
"E1Z","int","1997-1999",10.37451,0.0317955483087908,3.17955483087908
"E2Z","int","1997-1999",3.15386,0.0146043179392791,1.46043179392791
"ENS","int","1997-1999",406.7286,0.0175528418150227,1.75528418150227
"F0Z","int","1997-1999",2.84832,0.0425590092515103,4.25590092515103
"F1Z","int","1997-1999",1.72924,0.0120488509263019,1.20488509263019
"F2Z","int","1997-1999",1.27836,0.0438104794765608,4.38104794765608
"F3Z","int","1997-1999",1.03021,0.0137306136266554,1.37306136266554
"F4Z","int","1997-1999",2.74088,0.0295970425418073,2.95970425418073
"F5Z","int","1997-1999",0.10508,0.00331246597456261,0.331246597456261
"G0A","int","1997-1999",7.57224,0.0269300215056364,2.69300215056364
"G0B","int","1997-1999",1.16677,0.00577956858086693,0.577956858086693
"G1Z","int","1997-1999",5.38699,0.014842691970615,1.4842691970615
"H0Z","int","1997-1999",0.16893,0.00109337350157896,0.109337350157896
"J0Z","int","1997-1999",73.72246,0.18828526247308,18.828526247308
"J1Z","int","1997-1999",21.9661,0.0530293333490414,5.30293333490414
"J3Z","int","1997-1999",9.30295,0.0128235155122709,1.28235155122709
"J4Z","int","1997-1999",0.1104,0.00257839223231314,0.257839223231314
"J5Z","int","1997-1999",1.33518,0.00889852154501495,0.889852154501495
"J6Z","int","1997-1999",0,0,0
"K0Z","int","1997-1999",2.12637,0.0177179767258294,1.77179767258294
"L0Z","int","1997-1999",12.27618,0.0210141266062365,2.10141266062365
"L1Z","int","1997-1999",5.99706,0.016489824667376,1.6489824667376
"L2Z","int","1997-1999",7.20964,0.0254629229850803,2.54629229850803
"L3Z","int","1997-1999",2.41796,0.0151386906694223,1.51386906694223
"L4Z","int","1997-1999",0.96792,0.00443986130525005,0.443986130525005
"L5Z","int","1997-1999",1.01192,0.00246992934491685,0.246992934491685
"L6Z","int","1997-1999",NA,NA,NA
"M0Z","int","1997-1999",1.55802,0.0490017823461865,4.90017823461865
"M1Z","int","1997-1999",1.68582,0.0124018696600885,1.24018696600885
"M2Z","int","1997-1999",0.50487,0.0031817363405816,0.31817363405816
"N0Z","int","1997-1999",0.38305,0.00174389449131023,0.174389449131023
"P0Z","int","1997-1999",0.25521,0.000300567665512106,0.0300567665512106
"P1Z","int","1997-1999",0.18182,0.000463852219978816,0.0463852219978816
"P2Z","int","1997-1999",0,0,0
"P3Z","int","1997-1999",0,0,0
"P4Z","int","1997-1999",0.12274,0.000207620083327138,0.0207620083327138
"Q0Z","int","1997-1999",2.13511,0.00695095486386646,0.695095486386646
"Q1Z","int","1997-1999",0.65026,0.00393189036637278,0.393189036637278
"Q2Z","int","1997-1999",0.20881,0.00112389244304646,0.112389244304646
"R0Z","int","1997-1999",1.68716,0.00564951679111893,0.564951679111893
"R1Z","int","1997-1999",3.8716,0.0054719515067166,0.54719515067166
"R2Z","int","1997-1999",2.50466,0.00539959122240574,0.539959122240574
"R3Z","int","1997-1999",2.5914,0.0046148216839063,0.46148216839063
"R4Z","int","1997-1999",0.36606,0.00102136735324227,0.102136735324227
"S0Z","int","1997-1999",2.28353,0.00879602473439705,0.879602473439705
"S1Z","int","1997-1999",3.06943,0.0105479759829876,1.05479759829876
"S2Z","int","1997-1999",2.23383,0.00704595660161593,0.704595660161593
"S3Z","int","1997-1999",0,0,0
"T0Z","int","1997-1999",0.09903,0.000594595788943292,0.0594595788943292
"T1Z","int","1997-1999",1.38736,0.00549231074120938,0.549231074120938
"T2A","int","1997-1999",0.14657,0.000461499403596169,0.0461499403596169
"T2B","int","1997-1999",0,0,0
"T2Z","int","1997-1999",0.14657,0.000226543686485424,0.0226543686485424
"T3Z","int","1997-1999",1.17069,0.00610348474574575,0.610348474574575
"T4Z","int","1997-1999",8.33014,0.00693838497019481,0.693838497019481
"T6Z","int","1997-1999",0,0,0
"U0Z","int","1997-1999",0.43137,0.00353457214199644,0.353457214199644
"U1Z","int","1997-1999",0.91998,0.00365243223330402,0.365243223330402
"V0Z","int","1997-1999",0.44095,0.0010976539901882,0.10976539901882
"V1Z","int","1997-1999",1.69342,0.00386304814303959,0.386304814303959
"V2Z","int","1997-1999",0.13198,0.000386530260943949,0.0386530260943949
"V3Z","int","1997-1999",0,0,0
"V4Z","int","1997-1999",0.10333,0.000628337377220183,0.0628337377220183
"V5Z","int","1997-1999",0.67685,0.00234300572204333,0.234300572204333
"W0Z","int","1997-1999",0.2817,0.000281861374092509,0.0281861374092509
"W1Z","int","1997-1999",0.06774,0.000724677139431669,0.0724677139431669
"X0Z","int","1997-1999",0,0,0
"ZZZ","int","1997-1999",0.27728,0.0116315653029669,1.16315653029669
"SAL","int","1997-1999",813.60378,0.0197414539448203,1.97414539448203
"A0Z","int","1998-2000",1.26655,0.001782551690762,0.1782551690762
"A1Z","int","1998-2000",1.76173,0.00577594369106516,0.577594369106516
"A2Z","int","1998-2000",0.06393,0.00228742068897412,0.228742068897412
"A3Z","int","1998-2000",0.14637,0.00665632239211046,0.665632239211046
"B0Z","int","1998-2000",16.93842,0.0830296390520797,8.30296390520797
"B1Z","int","1998-2000",8.24728,0.0775207875927337,7.75207875927337
"B2Z","int","1998-2000",13.47129,0.039216610414026,3.9216610414026
"B3Z","int","1998-2000",9.23824,0.059299290339833,5.9299290339833
"B4Z","int","1998-2000",22.02378,0.0425059794895792,4.25059794895792
"B5Z","int","1998-2000",3.19684,0.0446616400597381,4.46616400597381
"B6Z","int","1998-2000",2.92535,0.0129044344874811,1.29044344874811
"B7Z","int","1998-2000",0.50189,0.00578469932103635,0.578469932103635
"C0Z","int","1998-2000",9.38826,0.198629729781765,19.8629729781765
"C1Z","int","1998-2000",4.72995,0.0560754544115963,5.60754544115963
"C2Z","int","1998-2000",2.61905,0.0170672428711572,1.70672428711572
"D0Z","int","1998-2000",9.55631,0.175058010356958,17.5058010356958
"D1Z","int","1998-2000",6.49952,0.0466984891276452,4.66984891276452
"D2Z","int","1998-2000",17.63791,0.104255918790857,10.4255918790857
"D3Z","int","1998-2000",35.63214,0.14542580857995,14.542580857995
"D4Z","int","1998-2000",9.86393,0.0597912794309265,5.97912794309265
"D6Z","int","1998-2000",2.56862,0.01095123663679,1.095123663679
"E0Z","int","1998-2000",45.12526,0.192075330382562,19.2075330382562
"E1Z","int","1998-2000",13.98273,0.0405901149738731,4.05901149738731
"E2Z","int","1998-2000",2.7319,0.012763665541224,1.2763665541224
"ENS","int","1998-2000",480.40761,0.0203974529005201,2.03974529005201
"F0Z","int","1998-2000",3.32836,0.0532662882309919,5.32662882309919
"F1Z","int","1998-2000",2.10363,0.014919705596051,1.4919705596051
"F2Z","int","1998-2000",1.40684,0.0510516307897755,5.10516307897755
"F3Z","int","1998-2000",1.36118,0.0173686692012298,1.73686692012298
"F4Z","int","1998-2000",3.36661,0.0363111336986942,3.63111336986942
"F5Z","int","1998-2000",0.13974,0.00430024538540649,0.430024538540649
"G0A","int","1998-2000",8.27122,0.0301239751984047,3.01239751984047
"G0B","int","1998-2000",2.25452,0.0109652415383691,1.09652415383691
"G1Z","int","1998-2000",6.12985,0.0165412991703162,1.65412991703162
"H0Z","int","1998-2000",0.31518,0.00210602096278661,0.210602096278661
"J0Z","int","1998-2000",85.53773,0.207807799359525,20.7807799359525
"J1Z","int","1998-2000",26.53712,0.0620949613151334,6.20949613151334
"J3Z","int","1998-2000",13.72256,0.0186001019290617,1.86001019290617
"J4Z","int","1998-2000",0.10707,0.00225298209229588,0.225298209229588
"J5Z","int","1998-2000",1.3762,0.00902433448975789,0.902433448975789
"J6Z","int","1998-2000",0,0,0
"K0Z","int","1998-2000",2.11769,0.0168473219059736,1.68473219059736
"L0Z","int","1998-2000",12.75111,0.0223235875808884,2.23235875808884
"L1Z","int","1998-2000",7.71727,0.0209170939857504,2.09170939857504
"L2Z","int","1998-2000",8.20152,0.0257542686697346,2.57542686697346
"L3Z","int","1998-2000",3.10137,0.0201582293969418,2.01582293969418
"L4Z","int","1998-2000",2.54723,0.0111603474440928,1.11603474440928
"L5Z","int","1998-2000",0.92295,0.00213631091798966,0.213631091798966
"L6Z","int","1998-2000",NA,NA,NA
"M0Z","int","1998-2000",2.5972,0.074132598362986,7.4132598362986
"M1Z","int","1998-2000",2.28332,0.0153622638071787,1.53622638071787
"M2Z","int","1998-2000",0.38984,0.00224155181808977,0.224155181808977
"N0Z","int","1998-2000",0.44074,0.00189809649870231,0.189809649870231
"P0Z","int","1998-2000",0.59388,0.000685320165788212,0.0685320165788212
"P1Z","int","1998-2000",0,0,0
"P2Z","int","1998-2000",0,0,0
"P3Z","int","1998-2000",0,0,0
"P4Z","int","1998-2000",0.12274,0.000224275594762469,0.0224275594762469
"Q0Z","int","1998-2000",2.89822,0.00957756969937207,0.957756969937207
"Q1Z","int","1998-2000",0.65026,0.00384439727251524,0.384439727251524
"Q2Z","int","1998-2000",0.20881,0.00114832225394744,0.114832225394744
"R0Z","int","1998-2000",2.56585,0.0085640239434202,0.85640239434202
"R1Z","int","1998-2000",4.04434,0.00549877283935191,0.549877283935191
"R2Z","int","1998-2000",3.75277,0.00781104903031424,0.781104903031424
"R3Z","int","1998-2000",2.05846,0.00377756217330265,0.377756217330265
"R4Z","int","1998-2000",0.30158,0.000804187299109837,0.0804187299109837
"S0Z","int","1998-2000",1.86796,0.00699987641281179,0.699987641281179
"S1Z","int","1998-2000",3.29895,0.0110091175496236,1.10091175496236
"S2Z","int","1998-2000",2.21939,0.00694598624779913,0.694598624779913
"S3Z","int","1998-2000",0,0,0
"T0Z","int","1998-2000",0,0,0
"T1Z","int","1998-2000",1.40906,0.00558378702147764,0.558378702147764
"T2A","int","1998-2000",0.27269,0.000815358435832212,0.0815358435832212
"T2B","int","1998-2000",0,0,0
"T2Z","int","1998-2000",0.27269,0.000398926058106421,0.0398926058106421
"T3Z","int","1998-2000",1.01763,0.0051877667949381,0.51877667949381
"T4Z","int","1998-2000",8.10517,0.00672557611171939,0.672557611171939
"T6Z","int","1998-2000",0,0,0
"U0Z","int","1998-2000",0.19017,0.00146748883699137,0.146748883699137
