"Fap","annee","effectif","age","pourcentage"
"K0Z40","2007-2009",7.92257,"45-49 ans",0.118605200198869
"K0Z40","2007-2009",12.2197,"50-54 ans",0.182935583386466
"K0Z40","2007-2009",8.14554,"55-59 ans",0.121943182884833
"K0Z40","2007-2009",5.26992,"60 ans ou plus",0.078893580824407
"L0Z60","2007-2009",33.95143,"15-24 ans",0.0702414013560343
"L0Z60","2007-2009",47.1589,"25-29 ans",0.097566058996899
"L0Z60","2007-2009",54.19097,"30-34 ans",0.112114561114004
"L0Z60","2007-2009",75.56089,"35-39 ans",0.15632634034293
"L0Z60","2007-2009",78.07823,"40-44 ans",0.161534412264778
"L0Z60","2007-2009",67.53068,"45-49 ans",0.13971280731698
"L0Z60","2007-2009",69.26894,"50-54 ans",0.143309056968942
"L0Z60","2007-2009",49.68954,"55-59 ans",0.102801647009764
"L0Z60","2007-2009",7.92396,"60 ans ou plus",0.0163937146296684
"L1Z60","2007-2009",31.73768,"15-24 ans",0.0857023780070866
"L1Z60","2007-2009",52.60605,"25-29 ans",0.142053974410218
"L1Z60","2007-2009",50.85607,"30-34 ans",0.13732844162191
"L1Z60","2007-2009",57.70854,"35-39 ans",0.155832408333472
"L1Z60","2007-2009",49.41934,"40-44 ans",0.133448788869909
"L1Z60","2007-2009",49.8928,"45-49 ans",0.134727289626462
"L1Z60","2007-2009",42.42566,"50-54 ans",0.114563507809019
"L1Z60","2007-2009",31.45173,"55-59 ans",0.0849302171247813
"L1Z60","2007-2009",4.22651,"60 ans ou plus",0.0114129941971414
"L2Z60","2007-2009",14.0027,"15-24 ans",0.164460366880263
"L2Z60","2007-2009",14.71106,"25-29 ans",0.172779987059465
"L2Z60","2007-2009",9.03657,"30-34 ans",0.10613364690661
"L2Z60","2007-2009",8.45293,"35-39 ans",0.0992788511510769
"L2Z60","2007-2009",8.87909,"40-44 ans",0.104284059428744
"L2Z60","2007-2009",12.03034,"45-49 ans",0.141295188077607
"L2Z60","2007-2009",9.81658,"50-54 ans",0.115294789455566
"L2Z60","2007-2009",6.83911,"55-59 ans",0.080324690219349
"L2Z60","2007-2009",1.37493,"60 ans ou plus",0.0161484208213188
"L2Z61","2007-2009",44.43377,"15-24 ans",0.130963116776797
"L2Z61","2007-2009",53.26798,"25-29 ans",0.157000873101789
"L2Z61","2007-2009",38.29449,"30-34 ans",0.112868337883053
"L2Z61","2007-2009",49.43768,"35-39 ans",0.145711531094794
"L2Z61","2007-2009",46.31284,"40-44 ans",0.13650144638155
"L2Z61","2007-2009",40.45214,"45-49 ans",0.119227748054944
"L2Z61","2007-2009",36.96226,"50-54 ans",0.108941752471472
"L2Z61","2007-2009",26.52271,"55-59 ans",0.0781724523254975
"L2Z61","2007-2009",3.60074,"60 ans ou plus",0.0106127419101031
"L3Z80","2007-2009",11.91132,"15-24 ans",0.0726334988087841
"L3Z80","2007-2009",16.05688,"25-29 ans",0.0979125213958477
"L3Z80","2007-2009",19.42298,"30-34 ans",0.118438510147745
"L3Z80","2007-2009",28.07079,"35-39 ans",0.171171599119714
"L3Z80","2007-2009",23.10308,"40-44 ans",0.140879225279754
"L3Z80","2007-2009",26.35519,"45-49 ans",0.160710119572833
"L3Z80","2007-2009",22.62289,"50-54 ans",0.137951096424767
"L3Z80","2007-2009",13.77336,"55-59 ans",0.0839879481999438
"L3Z80","2007-2009",2.67561,"60 ans ou plus",0.0163154810506116
"L4Z80","2007-2009",13.73884,"15-24 ans",0.0595324170113469
"L4Z80","2007-2009",38.31355,"25-29 ans",0.166018254509485
"L4Z80","2007-2009",33.42648,"30-34 ans",0.144841860490511
"L4Z80","2007-2009",34.78157,"35-39 ans",0.150713665021891
"L4Z80","2007-2009",37.36357,"40-44 ans",0.16190185126784
"L4Z80","2007-2009",30.02354,"45-49 ans",0.130096420326378
"L4Z80","2007-2009",23.73243,"50-54 ans",0.102836114217256
"L4Z80","2007-2009",16.18179,"55-59 ans",0.0701180791296822
"L4Z80","2007-2009",3.21737,"60 ans ou plus",0.0139413380256118
"L4Z81","2007-2009",7.45054,"15-24 ans",0.0659669482616667
"L4Z81","2007-2009",13.4769,"25-29 ans",0.119324232207015
"L4Z81","2007-2009",17.32295,"30-34 ans",0.153377090303446
"L4Z81","2007-2009",19.64106,"35-39 ans",0.173901594894369
"L4Z81","2007-2009",16.42092,"40-44 ans",0.145390532773325
"L4Z81","2007-2009",13.71709,"45-49 ans",0.121450870182648
"L4Z81","2007-2009",14.3205,"50-54 ans",0.126793451559377
"L4Z81","2007-2009",8.24194,"55-59 ans",0.0729739897451408
"L4Z81","2007-2009",2.35163,"60 ans ou plus",0.0208212900730126
"L5Z90","2007-2009",7.29658,"15-24 ans",0.016042569232222
"L5Z90","2007-2009",28.63094,"25-29 ans",0.0629491949836218
"L5Z90","2007-2009",58.1039,"30-34 ans",0.127749690733481
"L5Z90","2007-2009",80.42648,"35-39 ans",0.176829058751349
"L5Z90","2007-2009",74.61029,"40-44 ans",0.164041337552821
"L5Z90","2007-2009",74.26468,"45-49 ans",0.163281464797044
"L5Z90","2007-2009",57.8292,"50-54 ans",0.127145723701243
"L5Z90","2007-2009",55.9213,"55-59 ans",0.122950934109659
"L5Z90","2007-2009",17.74278,"60 ans ou plus",0.0390100261385587
"L5Z91","2007-2009",0.38818,"15-24 ans",0.0130443972569734
"L5Z91","2007-2009",3.58664,"25-29 ans",0.120525418562912
"L5Z91","2007-2009",6.69482,"30-34 ans",0.224972671554255
"L5Z91","2007-2009",8.68234,"35-39 ans",0.291761275903216
"L5Z91","2007-2009",2.1025,"40-44 ans",0.0706523912432032
"L5Z91","2007-2009",3.27218,"45-49 ans",0.109958307528269
"L5Z91","2007-2009",3.26604,"50-54 ans",0.109751979023045
"L5Z91","2007-2009",1.27143,"55-59 ans",0.0427251223773345
"L5Z91","2007-2009",0.49424,"60 ans ou plus",0.0166084365507923
"L5Z92","2007-2009",1.26127,"15-24 ans",0.0152192067989831
"L5Z92","2007-2009",7.42974,"25-29 ans",0.0896515016790033
"L5Z92","2007-2009",11.69485,"30-34 ans",0.14111676376437
"L5Z92","2007-2009",14.72706,"35-39 ans",0.177705147732866
"L5Z92","2007-2009",14.01032,"40-44 ans",0.16905655204669
"L5Z92","2007-2009",14.61799,"45-49 ans",0.176389046592297
"L5Z92","2007-2009",7.79661,"50-54 ans",0.0940783653944195
"L5Z92","2007-2009",9.09011,"55-59 ans",0.109686477848125
"L5Z92","2007-2009",2.24562,"60 ans ou plus",0.0270969381432464
"L6Z00","2007-2009",0.45348,"15-24 ans",0.00292280251308938
"L6Z00","2007-2009",1.78801,"25-29 ans",0.0115242130224684
"L6Z00","2007-2009",9.30103,"30-34 ans",0.0599476798498715
"L6Z00","2007-2009",19.81386,"35-39 ans",0.127705741823236
"L6Z00","2007-2009",28.57621,"40-44 ans",0.184181481879179
"L6Z00","2007-2009",29.14261,"45-49 ans",0.187832084647578
"L6Z00","2007-2009",30.60741,"50-54 ans",0.197273120903143
"L6Z00","2007-2009",23.38905,"55-59 ans",0.150748818291376
"L6Z00","2007-2009",12.0808,"60 ans ou plus",0.0778640570700587
"L6Z90","2007-2009",0.29733,"15-24 ans",0.0180167242319578
"L6Z90","2007-2009",0.14182,"25-29 ans",0.00859358904441617
"L6Z90","2007-2009",0.78116,"30-34 ans",0.0473344240441132
"L6Z90","2007-2009",1.35628,"35-39 ans",0.0821838453614494
"L6Z90","2007-2009",2.46548,"40-44 ans",0.149395867418045
"L6Z90","2007-2009",2.2716,"45-49 ans",0.137647700418106
"L6Z90","2007-2009",3.81465,"50-54 ans",0.231148882021451
"L6Z90","2007-2009",3.00472,"55-59 ans",0.182071138580864
"L6Z90","2007-2009",2.36996,"60 ans ou plus",0.143607828879598
"M0Z60","2007-2009",7.34941,"15-24 ans",0.224570951019741
"M0Z60","2007-2009",4.76048,"25-29 ans",0.14546276788347
"M0Z60","2007-2009",5.45145,"30-34 ans",0.166576270875698
"M0Z60","2007-2009",2.89923,"35-39 ans",0.0885898103827332
"M0Z60","2007-2009",3.01158,"40-44 ans",0.0920228133512801
"M0Z60","2007-2009",3.78388,"45-49 ans",0.115621462150646
"M0Z60","2007-2009",3.44941,"50-54 ans",0.105401288560171
"M0Z60","2007-2009",1.70913,"55-59 ans",0.0522247295383398
"M0Z60","2007-2009",0.31188,"60 ans ou plus",0.0095299062379207
"M1Z80","2007-2009",7.89383,"15-24 ans",0.121554358635273
"M1Z80","2007-2009",13.2444,"25-29 ans",0.203945935940982
"M1Z80","2007-2009",12.67152,"30-34 ans",0.195124354911878
"M1Z80","2007-2009",9.77231,"35-39 ans",0.150480422612985
"M1Z80","2007-2009",8.17225,"40-44 ans",0.125841651942987
"M1Z80","2007-2009",5.57799,"45-49 ans",0.0858935392482438
"M1Z80","2007-2009",3.9788,"50-54 ans",0.0612681654074161
"M1Z80","2007-2009",3.62964,"55-59 ans",0.0558915713002346
"M1Z80","2007-2009",0,"60 ans ou plus",0
"M1Z81","2007-2009",10.47627,"15-24 ans",0.104709852937223
"M1Z81","2007-2009",19.91686,"25-29 ans",0.19906813031463
"M1Z81","2007-2009",14.44515,"30-34 ans",0.144378632104377
"M1Z81","2007-2009",12.43677,"35-39 ans",0.12430496328503
"M1Z81","2007-2009",12.53478,"40-44 ans",0.125284568878087
"M1Z81","2007-2009",10.49336,"45-49 ans",0.104880666727503
"M1Z81","2007-2009",14.42895,"50-54 ans",0.144216713824533
"M1Z81","2007-2009",5.07601,"55-59 ans",0.0507344943007264
"M1Z81","2007-2009",0.24232,"60 ans ou plus",0.0024219776278912
"M2Z90","2007-2009",9.92697,"15-24 ans",0.035093057333575
"M2Z90","2007-2009",54.07393,"25-29 ans",0.191157979296978
"M2Z90","2007-2009",57.69578,"30-34 ans",0.203961663573611
"M2Z90","2007-2009",51.45513,"35-39 ans",0.181900199879375
"M2Z90","2007-2009",42.65357,"40-44 ans",0.150785605022646
"M2Z90","2007-2009",28.27852,"45-49 ans",0.0999680389553557
"M2Z90","2007-2009",18.50384,"50-54 ans",0.0654133454630465
"M2Z90","2007-2009",15.69331,"55-59 ans",0.0554777769635212
"M2Z90","2007-2009",4.59456,"60 ans ou plus",0.0162423335118924
"M2Z91","2007-2009",0.09972,"15-24 ans",0.00747641129258994
"M2Z91","2007-2009",2.479,"25-29 ans",0.185860645751409
"M2Z91","2007-2009",2.43097,"30-34 ans",0.18225964259875
"M2Z91","2007-2009",1.26335,"35-39 ans",0.0947184537353941
"M2Z91","2007-2009",3.28997,"40-44 ans",0.24666234316368
"M2Z91","2007-2009",2.03515,"45-49 ans",0.15258341799152
"M2Z91","2007-2009",1.2325,"50-54 ans",0.0924055045940343
"M2Z91","2007-2009",0.50729,"55-59 ans",0.0380335808726229
"M2Z91","2007-2009",0,"60 ans ou plus",0
"M2Z92","2007-2009",0.38191,"15-24 ans",0.0205502302491038
"M2Z92","2007-2009",2.19325,"25-29 ans",0.118016790589005
"M2Z92","2007-2009",2.8213,"30-34 ans",0.15181159069361
"M2Z92","2007-2009",2.31582,"35-39 ans",0.124612170970856
"M2Z92","2007-2009",4.52001,"40-44 ans",0.243217633024146
"M2Z92","2007-2009",2.21571,"45-49 ans",0.119225342790819
"M2Z92","2007-2009",3.12786,"50-54 ans",0.16830730587563
"M2Z92","2007-2009",0.89344,"55-59 ans",0.0480751949772441
"M2Z92","2007-2009",0.11492,"60 ans ou plus",0.00618374082958553
"N0Z90","2007-2009",10.14637,"15-24 ans",0.0365896356586282
"N0Z90","2007-2009",37.45404,"25-29 ans",0.135066006615537
"N0Z90","2007-2009",44.26333,"30-34 ans",0.159621531418392
"N0Z90","2007-2009",38.7862,"35-39 ans",0.139870015245126
"N0Z90","2007-2009",41.73122,"40-44 ans",0.150490287205184
"N0Z90","2007-2009",38.51901,"45-49 ans",0.138906480034836
"N0Z90","2007-2009",33.56588,"50-54 ans",0.121044602134678
"N0Z90","2007-2009",25.09721,"55-59 ans",0.0905050545119171
"N0Z90","2007-2009",7.73849,"60 ans ou plus",0.027906387175703
"N0Z91","2007-2009",4.41187,"15-24 ans",0.0591443443364002
"N0Z91","2007-2009",12.61838,"25-29 ans",0.169158613396937
"N0Z91","2007-2009",12.50732,"30-34 ans",0.167669772864011
"N0Z91","2007-2009",8.74445,"35-39 ans",0.117225748227494
"N0Z91","2007-2009",6.53618,"40-44 ans",0.0876222736763985
"N0Z91","2007-2009",8.20562,"45-49 ans",0.110002337959562
"N0Z91","2007-2009",8.84854,"50-54 ans",0.118621150812334
"N0Z91","2007-2009",8.79118,"55-59 ans",0.117852198057349
"N0Z91","2007-2009",3.93142,"60 ans ou plus",0.0527035606695144
"P0Z60","2007-2009",0.84457,"15-24 ans",0.0141846318179681
"P0Z60","2007-2009",3.68211,"25-29 ans",0.0618413804222958
"P0Z60","2007-2009",6.34853,"30-34 ans",0.106624152687551
"P0Z60","2007-2009",9.50367,"35-39 ans",0.159615022874917
"P0Z60","2007-2009",6.81669,"40-44 ans",0.114486943494589
"P0Z60","2007-2009",10.26498,"45-49 ans",0.172401295237583
"P0Z60","2007-2009",11.61335,"50-54 ans",0.195047294982298
"P0Z60","2007-2009",8.7094,"55-59 ans",0.146275184242172
"P0Z60","2007-2009",1.7579,"60 ans ou plus",0.0295240942406267
"P0Z61","2007-2009",28.11762,"15-24 ans",0.0413240572665879
"P0Z61","2007-2009",67.18824,"25-29 ans",0.0987455793698488
"P0Z61","2007-2009",81.1775,"30-34 ans",0.119305391379442
"P0Z61","2007-2009",91.74112,"35-39 ans",0.134830590091939
"P0Z61","2007-2009",102.99981,"40-44 ans",0.151377323076692
"P0Z61","2007-2009",113.97579,"45-49 ans",0.167508561285222
"P0Z61","2007-2009",104.60226,"50-54 ans",0.153732420541088
"P0Z61","2007-2009",77.5286,"55-59 ans",0.113942656106683
"P0Z61","2007-2009",13.08676,"60 ans ou plus",0.0192334208824962
"P0Z62","2007-2009",11.84609,"15-24 ans",0.0637504938930548
"P0Z62","2007-2009",15.12252,"25-29 ans",0.0813828122956687
"P0Z62","2007-2009",19.12705,"30-34 ans",0.102933447594705
"P0Z62","2007-2009",20.3312,"35-39 ans",0.109413658130107
"P0Z62","2007-2009",30.49549,"40-44 ans",0.164113437346054
"P0Z62","2007-2009",32.41928,"45-49 ans",0.174466436744718
"P0Z62","2007-2009",38.39798,"50-54 ans",0.20664119464698
"P0Z62","2007-2009",17.33491,"55-59 ans",0.0932889311234048
"P0Z62","2007-2009",0.74506,"60 ans ou plus",0.00400958822530973
"P1Z80","2007-2009",0.02289,"15-24 ans",0.000437759543215416
"P1Z80","2007-2009",2.01504,"25-29 ans",0.0385366094347222
"P1Z80","2007-2009",2.17292,"30-34 ans",0.0415559836891062
"P1Z80","2007-2009",6.90405,"35-39 ans",0.132036425265897
"P1Z80","2007-2009",7.77284,"40-44 ans",0.148651589684863
"P1Z80","2007-2009",9.37395,"45-49 ans",0.179271999568552
"P1Z80","2007-2009",10.84122,"50-54 ans",0.20733278790292
"P1Z80","2007-2009",11.42463,"55-59 ans",0.218490205775672
"P1Z80","2007-2009",1.76144,"60 ans ou plus",0.0336866391350529
"P1Z81","2007-2009",6.11133,"15-24 ans",0.0185678142997992
"P1Z81","2007-2009",21.58724,"25-29 ans",0.0655876648070384
"P1Z81","2007-2009",41.91898,"30-34 ans",0.127360793195098
"P1Z81","2007-2009",43.26113,"35-39 ans",0.131438594911332
"P1Z81","2007-2009",48.13211,"40-44 ans",0.146237902443087
"P1Z81","2007-2009",58.95037,"45-49 ans",0.179106597592415
"P1Z81","2007-2009",53.77175,"50-54 ans",0.163372599511928
"P1Z81","2007-2009",46.57871,"55-59 ans",0.141518268135447
"P1Z81","2007-2009",8.82405,"60 ans ou plus",0.0268097651038552
"P1Z82","2007-2009",0.93609,"15-24 ans",0.024990782865126
"P1Z82","2007-2009",2.01416,"25-29 ans",0.0537720039906657
"P1Z82","2007-2009",1.99561,"30-34 ans",0.0532767748757856
"P1Z82","2007-2009",2.05002,"35-39 ans",0.0547293579561427
"P1Z82","2007-2009",5.38593,"40-44 ans",0.143788104943721
"P1Z82","2007-2009",7.59286,"45-49 ans",0.202706487181041
"P1Z82","2007-2009",10.13161,"50-54 ans",0.270483463752566
"P1Z82","2007-2009",6.35286,"55-59 ans",0.169602222897953
"P1Z82","2007-2009",0.99827,"60 ans ou plus",0.026650801536999
"P2Z90","2007-2009",3.58831,"15-24 ans",0.0102152981314053
"P2Z90","2007-2009",33.23693,"25-29 ans",0.0946197928614444
"P2Z90","2007-2009",40.3893,"30-34 ans",0.114981353567214
"P2Z90","2007-2009",49.74974,"35-39 ans",0.141628907775499
"P2Z90","2007-2009",44.91432,"40-44 ans",0.127863303106293
"P2Z90","2007-2009",45.83967,"45-49 ans",0.130497614558173
"P2Z90","2007-2009",55.25323,"50-54 ans",0.157296392221717
"P2Z90","2007-2009",58.18818,"55-59 ans",0.165651687402671
"P2Z90","2007-2009",20.10858,"60 ans ou plus",0.0572456503755847
"P2Z91","2007-2009",0.41072,"15-24 ans",0.011668234855613
"P2Z91","2007-2009",3.63498,"25-29 ans",0.103266946667939
"P2Z91","2007-2009",2.53038,"30-34 ans",0.0718861222096464
"P2Z91","2007-2009",3.39739,"35-39 ans",0.0965172000781822
"P2Z91","2007-2009",4.34181,"40-44 ans",0.123347435670162
"P2Z91","2007-2009",9.16577,"45-49 ans",0.260392376783531
"P2Z91","2007-2009",6.58065,"50-54 ans",0.18695113386879
"P2Z91","2007-2009",3.93948,"55-59 ans",0.111917554170701
"P2Z91","2007-2009",1.19866,"60 ans ou plus",0.034052995695435
"P2Z92","2007-2009",1.29516,"15-24 ans",0.0422323994984911
"P2Z92","2007-2009",3.27625,"25-29 ans",0.106831510282074
"P2Z92","2007-2009",3.15105,"30-34 ans",0.102749005867785
"P2Z92","2007-2009",4.04633,"35-39 ans",0.131942173216228
"P2Z92","2007-2009",4.48922,"40-44 ans",0.146383869542463
"P2Z92","2007-2009",5.87942,"45-49 ans",0.191715320315188
"P2Z92","2007-2009",6.83286,"50-54 ans",0.222804960960236
"P2Z92","2007-2009",1.40211,"55-59 ans",0.0457198104178861
"P2Z92","2007-2009",0.29505,"60 ans ou plus",0.0096209498996493
"P3Z90","2007-2009",0.80346,"15-24 ans",0.0131980792758649
"P3Z90","2007-2009",5.52792,"25-29 ans",0.090804677757
"P3Z90","2007-2009",12.56115,"30-34 ans",0.20633641188862
"P3Z90","2007-2009",11.6106,"35-39 ans",0.19072215074846
"P3Z90","2007-2009",9.41837,"40-44 ans",0.154711365730003
"P3Z90","2007-2009",4.15677,"45-49 ans",0.0682814079002527
"P3Z90","2007-2009",4.84444,"50-54 ans",0.0795774564597753
"P3Z90","2007-2009",7.01664,"55-59 ans",0.115259217596651
"P3Z90","2007-2009",4.93769,"60 ans ou plus",0.0811092326433742
"P3Z91","2007-2009",0.10909,"15-24 ans",0.00839312669936003
"P3Z91","2007-2009",1.15166,"25-29 ans",0.0886059977503435
"P3Z91","2007-2009",1.62295,"30-34 ans",0.12486593616946
"P3Z91","2007-2009",1.62006,"35-39 ans",0.124643586401734
"P3Z91","2007-2009",2.26742,"40-44 ans",0.174449934372197
"P3Z91","2007-2009",1.02064,"45-49 ans",0.0785256286958917
"P3Z91","2007-2009",0.89582,"50-54 ans",0.0689222729839647
"P3Z91","2007-2009",2.44075,"55-59 ans",0.187785534801201
"P3Z91","2007-2009",1.86915,"60 ans ou plus",0.143807982125848
"P4Z60","2007-2009",47.09341,"15-24 ans",0.145519673567603
"P4Z60","2007-2009",73.54078,"25-29 ans",0.227242629053765
"P4Z60","2007-2009",72.58591,"30-34 ans",0.224292059734204
"P4Z60","2007-2009",50.56456,"35-39 ans",0.156245603478055
"P4Z60","2007-2009",28.73302,"40-44 ans",0.0887856643001939
"P4Z60","2007-2009",28.52465,"45-49 ans",0.0881417964133435
"P4Z60","2007-2009",20.05484,"50-54 ans",0.0619698970673497
"P4Z60","2007-2009",2.52512,"55-59 ans",0.0078026763854863
"P4Z60","2007-2009",0,"60 ans ou plus",0
"P4Z61","2007-2009",0.59315,"15-24 ans",0.0236109579683948
"P4Z61","2007-2009",1.88709,"25-29 ans",0.0751175970202784
"P4Z61","2007-2009",6.33734,"30-34 ans",0.252264466612875
"P4Z61","2007-2009",4.36726,"35-39 ans",0.173843365585521
"P4Z61","2007-2009",4.09994,"40-44 ans",0.163202412565018
"P4Z61","2007-2009",3.3351,"45-49 ans",0.132757154042643
"P4Z61","2007-2009",2.06252,"50-54 ans",0.0821007721975447
"P4Z61","2007-2009",1.88524,"55-59 ans",0.0750439558296158
"P4Z61","2007-2009",0.55417,"60 ans ou plus",0.022059318178109
"P4Z80","2007-2009",0.26141,"15-24 ans",0.00352166847952458
"P4Z80","2007-2009",1.67837,"25-29 ans",0.0226106986189498
"P4Z80","2007-2009",10.09127,"30-34 ans",0.135947773525772
"P4Z80","2007-2009",14.47184,"35-39 ans",0.194962024286458
"P4Z80","2007-2009",15.79545,"40-44 ans",0.212793460024125
"P4Z80","2007-2009",18.34151,"45-49 ans",0.247093522183103
"P4Z80","2007-2009",11.38428,"50-54 ans",0.153366971569879
"P4Z80","2007-2009",2.20489,"55-59 ans",0.0297038813121876
"P4Z80","2007-2009",0,"60 ans ou plus",0
"Q0Z60","2007-2009",34.93141,"15-24 ans",0.118137919862231
"Q0Z60","2007-2009",44.33078,"25-29 ans",0.149926559937609
"Q0Z60","2007-2009",35.37206,"30-34 ans",0.119628196790282
"Q0Z60","2007-2009",35.9992,"35-39 ans",0.121749182317703
"Q0Z60","2007-2009",29.6746,"40-44 ans",0.100359404809132
"Q0Z60","2007-2009",35.36924,"45-49 ans",0.119618659559062
"Q0Z60","2007-2009",45.52983,"50-54 ans",0.153981743304407
"Q0Z60","2007-2009",33.71678,"55-59 ans",0.114030044983941
"Q0Z60","2007-2009",0.7594,"60 ans ou plus",0.00256828843563367
"Q1Z80","2007-2009",2.93005,"15-24 ans",0.0300346427804101
"Q1Z80","2007-2009",14.83274,"25-29 ans",0.152043837939523
"Q1Z80","2007-2009",14.22741,"30-34 ans",0.145838868633789
"Q1Z80","2007-2009",10.01016,"35-39 ans",0.10260970965504
"Q1Z80","2007-2009",11.35983,"40-44 ans",0.1164445781117
"Q1Z80","2007-2009",14.78711,"45-49 ans",0.151576105050982
"Q1Z80","2007-2009",14.56645,"50-54 ans",0.149314217275714
"Q1Z80","2007-2009",14.72175,"55-59 ans",0.150906128684665
"Q1Z80","2007-2009",0.12018,"60 ans ou plus",0.0012319118681762
"Q1Z81","2007-2009",4.95404,"15-24 ans",0.0453755132296397
"Q1Z81","2007-2009",17.6998,"25-29 ans",0.162117687596785
"Q1Z81","2007-2009",16.8437,"30-34 ans",0.154276415246159
"Q1Z81","2007-2009",13.69559,"35-39 ans",0.125441947427296
"Q1Z81","2007-2009",11.02863,"40-44 ans",0.101014474342113
"Q1Z81","2007-2009",14.91964,"45-49 ans",0.136653382330676
"Q1Z81","2007-2009",15.64162,"50-54 ans",0.143266210051392
"Q1Z81","2007-2009",12.78351,"55-59 ans",0.117087937749036
"Q1Z81","2007-2009",1.61218,"60 ans ou plus",0.0147664320269034
"Q2Z90","2007-2009",2.88398,"15-24 ans",0.0173338721055494
"Q2Z90","2007-2009",16.54473,"25-29 ans",0.0994404378119285
"Q2Z90","2007-2009",25.40936,"30-34 ans",0.152720406009702
"Q2Z90","2007-2009",24.58365,"35-39 ans",0.147757558994025
"Q2Z90","2007-2009",21.59011,"40-44 ans",0.129765187513347
"Q2Z90","2007-2009",27.9153,"45-49 ans",0.167782106667883
"Q2Z90","2007-2009",25.18205,"50-54 ans",0.151354182087098
"Q2Z90","2007-2009",19.44691,"55-59 ans",0.116883699189359
"Q2Z90","2007-2009",2.8222,"60 ans ou plus",0.0169625496211074
"Q2Z91","2007-2009",0.79939,"15-24 ans",0.00832017915357927
"Q2Z91","2007-2009",5.35712,"25-29 ans",0.0557577629782992
"Q2Z91","2007-2009",10.44439,"30-34 ans",0.108706883936316
"Q2Z91","2007-2009",10.12518,"35-39 ans",0.105384495130334
"Q2Z91","2007-2009",14.56201,"40-44 ans",0.151563732391214
"Q2Z91","2007-2009",16.93835,"45-49 ans",0.17629705971557
"Q2Z91","2007-2009",16.0633,"50-54 ans",0.167189399163975
"Q2Z91","2007-2009",17.6303,"55-59 ans",0.183498986141118
"Q2Z91","2007-2009",4.15842,"60 ans ou plus",0.0432815013895935
"R0Z60","2007-2009",17.25562,"15-24 ans",0.166619561679322
"R0Z60","2007-2009",17.28642,"25-29 ans",0.166916965220877
"R0Z60","2007-2009",13.70097,"30-34 ans",0.132296006517386
