"fap","Non_immigres","Immigrés","lieu_naissance","effectif","pourcentage","pourcentage_immigres","pourcentage_emploi","id"
"L6Z",180700,17400,"Autres pays d'Europe",700,0.0019564002235886,4.02298850574713,0.353356890459364,"Autres pays d'Europe"
"M",474900,67900,"Autres pays d'Europe",2500,0.00698714365567356,3.68188512518409,0.460574797347089,"Autres pays d'Europe"
"M0Z",23500,2900,"Autres pays d'Europe",100,0.000279485746226942,3.44827586206897,0.378787878787879,"Autres pays d'Europe"
"M1Z",140700,14300,"Autres pays d'Europe",700,0.0019564002235886,4.89510489510489,0.451612903225806,"Autres pays d'Europe"
"M2Z",310700,50700,"Autres pays d'Europe",1700,0.00475125768585802,3.35305719921105,0.470392916436082,"Autres pays d'Europe"
"N",314100,48700,"Autres pays d'Europe",2400,0.00670765790944662,4.92813141683778,0.661521499448732,"Autres pays d'Europe"
"N0Z",314100,48700,"Autres pays d'Europe",2400,0.00670765790944662,4.92813141683778,0.661521499448732,"Autres pays d'Europe"
"P",2241000,112600,"Autres pays d'Europe",6100,0.0170486305198435,5.41740674955595,0.259177430319511,"Autres pays d'Europe"
"P0Z",769300,43100,"Autres pays d'Europe",1800,0.00503074343208496,4.17633410672854,0.221565731166913,"Autres pays d'Europe"
"P1Z",473600,20300,"Autres pays d'Europe",900,0.00251537171604248,4.43349753694581,0.182223122089492,"Autres pays d'Europe"
"P2Z",502000,27600,"Autres pays d'Europe",1200,0.00335382895472331,4.34782608695652,0.226586102719033,"Autres pays d'Europe"
"P3Z",93300,5600,"Autres pays d'Europe",400,0.00111794298490777,7.14285714285714,0.404448938321537,"Autres pays d'Europe"
"P4Z",402800,16100,"Autres pays d'Europe",1800,0.00503074343208496,11.1801242236025,0.429696825017904,"Autres pays d'Europe"
"Q",693400,45000,"Autres pays d'Europe",2500,0.00698714365567356,5.55555555555556,0.338569880823402,"Autres pays d'Europe"
"Q0Z",234300,13900,"Autres pays d'Europe",1000,0.00279485746226942,7.19424460431655,0.40290088638195,"Autres pays d'Europe"
"Q1Z",217600,12600,"Autres pays d'Europe",600,0.00167691447736165,4.76190476190476,0.260642919200695,"Autres pays d'Europe"
"Q2Z",241500,18500,"Autres pays d'Europe",900,0.00251537171604248,4.86486486486486,0.346153846153846,"Autres pays d'Europe"
"R",2533400,237900,"Autres pays d'Europe",12900,0.0360536612632756,5.42244640605296,0.465485512214484,"Autres pays d'Europe"
"R0Z",293000,35300,"Autres pays d'Europe",1700,0.00475125768585802,4.81586402266289,0.517819067925678,"Autres pays d'Europe"
"R1Z",755000,73500,"Autres pays d'Europe",4700,0.0131358300726663,6.39455782312925,0.567290283645142,"Autres pays d'Europe"
"R2Z",577600,38900,"Autres pays d'Europe",2300,0.00642817216321968,5.91259640102828,0.373073803730738,"Autres pays d'Europe"
"R3Z",489900,58500,"Autres pays d'Europe",2500,0.00698714365567356,4.27350427350427,0.455871626549964,"Autres pays d'Europe"
"R4Z",418000,31800,"Autres pays d'Europe",1700,0.00475125768585802,5.34591194968553,0.377945753668297,"Autres pays d'Europe"
"S",997400,213400,"Autres pays d'Europe",6800,0.0190050307434321,3.18650421743205,0.561612157251404,"Autres pays d'Europe"
"S0Z",222100,21400,"Autres pays d'Europe",600,0.00167691447736165,2.80373831775701,0.246406570841889,"Autres pays d'Europe"
"S1Z",285500,80400,"Autres pays d'Europe",2000,0.00558971492453885,2.48756218905473,0.546597430992074,"Autres pays d'Europe"
"S2Z",331800,79400,"Autres pays d'Europe",3400,0.00950251537171604,4.28211586901763,0.826848249027237,"Autres pays d'Europe"
"S3Z",158000,32100,"Autres pays d'Europe",800,0.00223588596981554,2.49221183800623,0.420831141504471,"Autres pays d'Europe"
"T",2350900,481400,"Autres pays d'Europe",15900,0.0444382336500838,3.30286663896967,0.561381209617625,"Autres pays d'Europe"
"T0Z",215100,19000,"Autres pays d'Europe",1000,0.00279485746226942,5.26315789473684,0.427167876975651,"Autres pays d'Europe"
"T1Z",57500,36400,"Autres pays d'Europe",1400,0.00391280044717719,3.84615384615385,1.49094781682641,"Autres pays d'Europe"
"T2A",416400,76700,"Autres pays d'Europe",2200,0.00614868641699273,2.86831812255541,0.44615696613263,"Autres pays d'Europe"
"T2B",336800,53000,"Autres pays d'Europe",1500,0.00419228619340414,2.83018867924528,0.384812724474089,"Autres pays d'Europe"
"T3Z",154400,61300,"Autres pays d'Europe",2000,0.00558971492453885,3.2626427406199,0.927213722763097,"Autres pays d'Europe"
"T4Z",1016600,214700,"Autres pays d'Europe",7000,0.019564002235886,3.26036329762459,0.568504832291075,"Autres pays d'Europe"
"T6Z",154100,20500,"Autres pays d'Europe",900,0.00251537171604248,4.39024390243902,0.515463917525773,"Autres pays d'Europe"
"U",513000,60500,"Autres pays d'Europe",5100,0.0142537730575741,8.4297520661157,0.889276373147341,"Autres pays d'Europe"
"U0Z",148700,19300,"Autres pays d'Europe",1600,0.00447177193963108,8.29015544041451,0.952380952380952,"Autres pays d'Europe"
"U1Z",364300,41100,"Autres pays d'Europe",3500,0.00978200111794299,8.51581508515815,0.863344844597928,"Autres pays d'Europe"
"V",2657400,207100,"Autres pays d'Europe",8500,0.0237562884292901,4.10429744084983,0.29673590504451,"Autres pays d'Europe"
"V0Z",618500,59400,"Autres pays d'Europe",1900,0.00531022917831191,3.1986531986532,0.280277327039386,"Autres pays d'Europe"
"V1Z",598300,27800,"Autres pays d'Europe",1400,0.00391280044717719,5.03597122302158,0.223606452643348,"Autres pays d'Europe"
"V2Z",333500,44400,"Autres pays d'Europe",1500,0.00419228619340414,3.37837837837838,0.396930404869013,"Autres pays d'Europe"
"V3Z",411400,23500,"Autres pays d'Europe",1100,0.00307434320849637,4.68085106382979,0.252931708438722,"Autres pays d'Europe"
"V4Z",313100,17900,"Autres pays d'Europe",1100,0.00307434320849637,6.14525139664804,0.332326283987915,"Autres pays d'Europe"
"V5Z",382500,33900,"Autres pays d'Europe",1500,0.00419228619340414,4.42477876106195,0.360230547550432,"Autres pays d'Europe"
"W",1140100,87700,"Autres pays d'Europe",4000,0.0111794298490777,4.56100342075257,0.325785958625183,"Autres pays d'Europe"
"W0Z",990100,67200,"Autres pays d'Europe",3100,0.00866405813303522,4.61309523809524,0.293199659510073,"Autres pays d'Europe"
