"Fap3","Annee","Part","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"B3Z20","2014-2016",8.78391814713973,"B3Z20","B","Bâtiment, travaux publics","B3Z","Ouvriers non qualifiés du second œuvre du bâtiment"
"B3Z20","2015-2017",9.09155837730669,"B3Z20","B","Bâtiment, travaux publics","B3Z","Ouvriers non qualifiés du second œuvre du bâtiment"
"B3Z20","2016-2018",9.6951131848517,"B3Z20","B","Bâtiment, travaux publics","B3Z","Ouvriers non qualifiés du second œuvre du bâtiment"
"B3Z20","2017-2019",9.02184160667936,"B3Z20","B","Bâtiment, travaux publics","B3Z","Ouvriers non qualifiés du second œuvre du bâtiment"
"B5Z40","2003-2005",0.265374718572381,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2004-2006",0.372272663842736,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2005-2007",0.558936723196895,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2006-2008",0.274731888583474,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2007-2009",0.325340604419128,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2008-2010",0.319424255984741,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2009-2011",0.727986785264503,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2010-2012",0.952292559541423,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2011-2013",1.21071978362165,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2012-2014",1.03297541252516,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2013-2015",1.20400534209991,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2014-2016",1.29819794649238,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2015-2017",1.29796315080773,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2016-2018",0.718123712929285,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","2017-2019",0.197905434401879,"B5Z40","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"Q","1982-1984",50.0655619600856,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1983-1985",51.4628164684618,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1984-1986",51.99649502272,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1985-1987",52.6854797844324,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1986-1988",53.1920304620286,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1987-1989",53.8355628381012,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1988-1990",54.2856763063408,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1989-1991",54.6367096085164,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1990-1992",55.380142316379,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1991-1993",55.7361082419091,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1992-1994",56.0359294062801,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1993-1995",55.74004484803,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1994-1996",56.1205799745993,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1995-1997",55.5655180953242,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1996-1998",55.9454662147753,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1997-1999",55.9670994673867,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1998-2000",57.3012168197445,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","1999-2001",57.6905453844263,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2000-2002",58.279293408685,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2001-2003",57.9186281778882,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2002-2004",57.8537864727923,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2003-2005",57.4975473604186,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2004-2006",58.5416459615115,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2005-2007",59.9305398545311,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2006-2008",61.4132090867245,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2007-2009",62.0040986597512,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2008-2010",61.5676257456076,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2009-2011",61.3445610266913,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2010-2012",60.8682897794473,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2011-2013",61.6256675066969,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2012-2014",62.5918659388527,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2013-2015",63.5460178289053,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2014-2016",63.8050761849647,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2015-2017",63.8940533761578,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2016-2018",63.5191989457599,"Banque et assurances","Q","Banque et assurances",NA,NA
"Q","2017-2019",63.0966270489594,"Banque et assurances","Q","Banque et assurances",NA,NA
"S0Z40","2003-2005",14.9797558795545,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2004-2006",15.068579908331,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2005-2007",14.588850466334,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2006-2008",14.2995884292631,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2007-2009",15.310847397339,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2008-2010",16.0211600615147,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2009-2011",15.5920804220634,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2010-2012",15.3666164244419,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2011-2013",17.147872098857,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2012-2014",20.1817860935915,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2013-2015",20.6415955756954,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2014-2016",19.8572686279613,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2015-2017",19.0434830631965,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2016-2018",17.7704666734459,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z40","2017-2019",18.6421898566944,"Bouchers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1982-1984",10.0052196662093,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1983-1985",9.26784245015644,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1984-1986",8.76663927542999,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1985-1987",8.58765136502475,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1986-1988",9.33239772586701,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1987-1989",10.7678015298609,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1988-1990",10.2230986288851,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1989-1991",9.14936281833924,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1990-1992",7.79553160117979,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1991-1993",8.50998725983241,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1992-1994",9.37122233253809,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1993-1995",9.54104516863509,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1994-1996",9.66244050725449,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1995-1997",9.95360724839308,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1996-1998",9.81273310589911,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1997-1999",9.89558464233873,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1998-2000",10.3128715836507,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","1999-2001",10.9829948309643,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2000-2002",11.8980898319813,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2001-2003",13.4794198854279,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2002-2004",15.3671177416085,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2003-2005",17.0367938300667,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2004-2006",16.9665552850545,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2005-2007",16.0822151222468,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2006-2008",15.345953175766,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2007-2009",15.9500981439188,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2008-2010",17.3260853030949,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2009-2011",18.2358788215347,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2010-2012",17.9961025733694,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2011-2013",18.6044110064265,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z","2012-2014",19.9275839759463,"Bouchers, charcutiers, boulangers","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
