"Fap","Annee","Age","effectif_age","Pourcentage"
"T1Z","2001-2003","50 ans ou plus",89.80724,34.2706634486895
"T2A","2001-2003","Moins de 30 ans",54.03079,15.4794603199305
"T2A","2001-2003","De 30 à 49 ans",202.47865,58.0087803326233
"T2A","2001-2003","50 ans ou plus",92.53884,26.5117593474461
"T2B","2001-2003","Moins de 30 ans",24.17772,6.26698326643212
"T2B","2001-2003","De 30 à 49 ans",246.99349,64.0219205428663
"T2B","2001-2003","50 ans ou plus",114.62398,29.7110961907016
"T2Z","2001-2003","Moins de 30 ans",78.20851,10.642880466581
"T2Z","2001-2003","De 30 à 49 ans",449.47212,61.1656972651794
"T2Z","2001-2003","50 ans ou plus",207.16282,28.1914222682396
"T3Z","2001-2003","Moins de 30 ans",52.8442,26.6035709384424
"T3Z","2001-2003","De 30 à 49 ans",100.78792,50.7400732617403
"T3Z","2001-2003","50 ans ou plus",45.00362,22.6563557998173
"T4Z","2001-2003","Moins de 30 ans",194.22604,15.9755526207909
"T4Z","2001-2003","De 30 à 49 ans",723.08488,59.4754470087444
"T4Z","2001-2003","50 ans ou plus",298.45948,24.5490003704647
"T6Z","2001-2003","Moins de 30 ans",14.73379,14.1092361943168
"T6Z","2001-2003","De 30 à 49 ans",60.03259,57.4878555800363
"T6Z","2001-2003","50 ans ou plus",29.66018,28.4029082256468
"U0Z","2001-2003","Moins de 30 ans",31.51409,21.777868996617
"U0Z","2001-2003","De 30 à 49 ans",84.81867,58.614095591124
"U0Z","2001-2003","50 ans ou plus",28.37419,19.608035412259
"U1Z","2001-2003","Moins de 30 ans",67.66677,24.5034589838614
"U1Z","2001-2003","De 30 à 49 ans",162.00935,58.6667497610283
"U1Z","2001-2003","50 ans ou plus",46.47579,16.8297912551103
"V0Z","2001-2003","Moins de 30 ans",89.38318,19.9717589980209
"V0Z","2001-2003","De 30 à 49 ans",293.7342,65.6319080600676
"V0Z","2001-2003","50 ans ou plus",64.43048,14.3963329419115
"V1Z","2001-2003","Moins de 30 ans",89.53633,19.2019860222513
"V1Z","2001-2003","De 30 à 49 ans",296.70976,63.6324569499949
"V1Z","2001-2003","50 ans ou plus",80.04073,17.1655570277539
"V2Z","2001-2003","Moins de 30 ans",39.79126,12.1759785983735
"V2Z","2001-2003","De 30 à 49 ans",187.57096,57.3960210015057
"V2Z","2001-2003","50 ans ou plus",99.43911,30.4280004001208
"V3Z","2001-2003","Moins de 30 ans",84.39284,26.9074093605683
"V3Z","2001-2003","De 30 à 49 ans",178.80903,57.0106156822799
"V3Z","2001-2003","50 ans ou plus",50.43977,16.0819749571517
"V4Z","2001-2003","Moins de 30 ans",65.22155,27.0227947725517
"V4Z","2001-2003","De 30 à 49 ans",136.34294,56.49002954248
"V4Z","2001-2003","50 ans ou plus",39.79304,16.4871756849683
"V5Z","2001-2003","Moins de 30 ans",156.77883,51.3368775406263
"V5Z","2001-2003","De 30 à 49 ans",119.14667,39.0143108426272
"V5Z","2001-2003","50 ans ou plus",29.46672,9.64881161674649
"W0Z","2001-2003","Moins de 30 ans",172.61521,16.1593025667914
"W0Z","2001-2003","De 30 à 49 ans",590.76325,55.3040609926032
"W0Z","2001-2003","50 ans ou plus",304.83107,28.5366364406054
"W1Z","2001-2003","Moins de 30 ans",20.76441,18.0437264095362
"W1Z","2001-2003","De 30 à 49 ans",68.53706,59.5569033530915
"W1Z","2001-2003","50 ans ou plus",25.77681,22.3993702373723
"X0Z","2001-2003","Moins de 30 ans",0.72604,5.06612817016787
"X0Z","2001-2003","De 30 à 49 ans",4.58251,31.9756253113822
"X0Z","2001-2003","50 ans ou plus",9.02271,62.9582465184499
"ZZZ","2001-2003","Moins de 30 ans",21.43914,40.6762855521486
"ZZZ","2001-2003","De 30 à 49 ans",20.78394,39.4331805444959
"ZZZ","2001-2003","50 ans ou plus",10.48365,19.8905339033554
"A0Z","2002-2004","Moins de 30 ans",85.41056,12.4064651480261
"A0Z","2002-2004","De 30 à 49 ans",348.02553,50.5530769095569
"A0Z","2002-2004","50 ans ou plus",254.99981,37.040457942417
"A1Z","2002-2004","Moins de 30 ans",76.24186,23.1195015576475
"A1Z","2002-2004","De 30 à 49 ans",174.73063,52.9851327401211
"A1Z","2002-2004","50 ans ou plus",78.80045,23.8953657022314
"A2Z","2002-2004","Moins de 30 ans",13.00744,27.6222519900005
"A2Z","2002-2004","De 30 à 49 ans",26.51427,56.3049952389487
"A2Z","2002-2004","50 ans ou plus",7.56873,16.0727527710508
"A3Z","2002-2004","Moins de 30 ans",4.94185,17.875681029138
"A3Z","2002-2004","De 30 à 49 ans",16.98031,61.421250207085
"A3Z","2002-2004","50 ans ou plus",5.7235,20.703068763777
"B0Z","2002-2004","Moins de 30 ans",73.5842,41.1467535034673
"B0Z","2002-2004","De 30 à 49 ans",85.09141,47.5813458939891
"B0Z","2002-2004","50 ans ou plus",20.15794,11.2719006025435
"B1Z","2002-2004","Moins de 30 ans",15.4995,14.3789712172878
"B1Z","2002-2004","De 30 à 49 ans",66.04971,61.2746784735126
"B1Z","2002-2004","50 ans ou plus",26.24362,24.3463503091996
"B2Z","2002-2004","Moins de 30 ans",71.57177,19.047803695108
"B2Z","2002-2004","De 30 à 49 ans",222.31757,59.1666439342416
"B2Z","2002-2004","50 ans ou plus",81.85881,21.7855523706504
"B3Z","2002-2004","Moins de 30 ans",71.23646,49.5188287950867
"B3Z","2002-2004","De 30 à 49 ans",55.14668,38.3342884463578
"B3Z","2002-2004","50 ans ou plus",17.47418,12.1468827585555
"B4Z","2002-2004","Moins de 30 ans",91.49733,17.4325896856226
"B4Z","2002-2004","De 30 à 49 ans",309.45317,58.9587711414661
"B4Z","2002-2004","50 ans ou plus",123.91317,23.6086391729113
"B5Z","2002-2004","Moins de 30 ans",11.68754,15.6631119062696
"B5Z","2002-2004","De 30 à 49 ans",46.09267,61.7713092976584
"B5Z","2002-2004","50 ans ou plus",16.83804,22.565578796072
"B6Z","2002-2004","Moins de 30 ans",49.74477,20.0984576458349
"B6Z","2002-2004","De 30 à 49 ans",141.52148,57.1791461043215
"B6Z","2002-2004","50 ans ou plus",56.23916,22.7223962498436
"B7Z","2002-2004","Moins de 30 ans",12.41805,11.9959334934524
"B7Z","2002-2004","De 30 à 49 ans",58.08835,56.1138007452364
"B7Z","2002-2004","50 ans ou plus",33.01243,31.8902657613112
"C0Z","2002-2004","Moins de 30 ans",17.24681,42.1821834503728
"C0Z","2002-2004","De 30 à 49 ans",18.1039,44.2784509696115
"C0Z","2002-2004","50 ans ou plus",5.53577,13.5393655800157
"C1Z","2002-2004","Moins de 30 ans",16.90601,24.2477271175657
"C1Z","2002-2004","De 30 à 49 ans",37.96583,54.4531255826709
"C1Z","2002-2004","50 ans ou plus",14.8502,21.2991472997635
"C2Z","2002-2004","Moins de 30 ans",35.66365,24.7551582949787
"C2Z","2002-2004","De 30 à 49 ans",86.68077,60.1675987309386
"C2Z","2002-2004","50 ans ou plus",21.72111,15.0772429740827
"D0Z","2002-2004","Moins de 30 ans",21.41383,38.1758284152787
"D0Z","2002-2004","De 30 à 49 ans",25.5756,45.5952866543632
"D0Z","2002-2004","50 ans ou plus",9.10321,16.2288849303581
"D1Z","2002-2004","Moins de 30 ans",34.42792,24.1234252260368
"D1Z","2002-2004","De 30 à 49 ans",84.5656,59.2545796636839
"D1Z","2002-2004","50 ans ou plus",23.7222,16.6219951102794
"D2Z","2002-2004","Moins de 30 ans",27.38524,15.9759237908735
"D2Z","2002-2004","De 30 à 49 ans",107.98503,62.9960011245178
"D2Z","2002-2004","50 ans ou plus",36.04542,21.0280750846087
"D3Z","2002-2004","Moins de 30 ans",112.17918,47.3390115805454
"D3Z","2002-2004","De 30 à 49 ans",97.53903,41.1609468951829
"D3Z","2002-2004","50 ans ou plus",27.25163,11.5000415242716
"D4Z","2002-2004","Moins de 30 ans",30.44277,17.7886532158742
"D4Z","2002-2004","De 30 à 49 ans",98.58287,57.6050237036778
"D4Z","2002-2004","50 ans ou plus",42.11025,24.6063230804479
"D6Z","2002-2004","Moins de 30 ans",40.7964,17.3450976919163
"D6Z","2002-2004","De 30 à 49 ans",141.90976,60.3347023422752
"D6Z","2002-2004","50 ans ou plus",52.49805,22.3201999658084
"E0Z","2002-2004","Moins de 30 ans",85.5161,32.4009636922536
"E0Z","2002-2004","De 30 à 49 ans",143.69025,54.4424099459733
"E0Z","2002-2004","50 ans ou plus",34.72438,13.156626361773
"E1Z","2002-2004","Moins de 30 ans",72.49687,20.8961358984251
"E1Z","2002-2004","De 30 à 49 ans",207.25072,59.7369129200535
"E1Z","2002-2004","50 ans ou plus",67.19153,19.3669511815214
"E2Z","2002-2004","Moins de 30 ans",48.67084,22.1491171883785
"E2Z","2002-2004","De 30 à 49 ans",128.79454,58.6117962969882
"E2Z","2002-2004","50 ans ou plus",42.27629,19.2390865146333
"ENS","2002-2004","Moins de 30 ans",5371.22116,21.7192800046445
"ENS","2002-2004","De 30 à 49 ans",13980.82084,56.5333940780663
"ENS","2002-2004","50 ans ou plus",5378.15697,21.7473259172892
"F0Z","2002-2004","Moins de 30 ans",7.06126,14.5993553860044
"F0Z","2002-2004","De 30 à 49 ans",32.46589,67.1241486693491
"F0Z","2002-2004","50 ans ou plus",8.83978,18.2764959446465
"F1Z","2002-2004","Moins de 30 ans",10.57332,10.1506850617025
"F1Z","2002-2004","De 30 à 49 ans",67.84015,65.1284551293873
"F1Z","2002-2004","50 ans ou plus",25.75014,24.7208598089102
"F2Z","2002-2004","Moins de 30 ans",11.80496,37.0267584711739
"F2Z","2002-2004","De 30 à 49 ans",16.61885,52.1257289324715
"F2Z","2002-2004","50 ans ou plus",3.45843,10.8475125963546
"F3Z","2002-2004","Moins de 30 ans",12.17573,14.9927158855509
"F3Z","2002-2004","De 30 à 49 ans",51.55773,63.4861644923094
"F3Z","2002-2004","50 ans ou plus",17.47751,21.5211196221397
"F4Z","2002-2004","Moins de 30 ans",16.97317,17.1873188365072
"F4Z","2002-2004","De 30 à 49 ans",61.96585,62.7476671078639
"F4Z","2002-2004","50 ans ou plus",19.81501,20.0650140556289
"F5Z","2002-2004","Moins de 30 ans",6.28178,13.9874736250513
"F5Z","2002-2004","De 30 à 49 ans",27.90888,62.143966026305
"F5Z","2002-2004","50 ans ou plus",10.71938,23.8685603486436
"G0A","2002-2004","Moins de 30 ans",51.39707,19.3870257569811
"G0A","2002-2004","De 30 à 49 ans",157.72719,59.4948524323712
"G0A","2002-2004","50 ans ou plus",55.98639,21.1181218106477
"G0B","2002-2004","Moins de 30 ans",51.81462,24.7948790722173
"G0B","2002-2004","De 30 à 49 ans",112.44162,53.8067512718266
"G0B","2002-2004","50 ans ou plus",44.71683,21.3983696559561
"G1Z","2002-2004","Moins de 30 ans",81.55612,20.9627921012061
"G1Z","2002-2004","De 30 à 49 ans",231.9676,59.6238341526758
"G1Z","2002-2004","50 ans ou plus",75.52808,19.4133737461181
"H0Z","2002-2004","Moins de 30 ans",32.50003,15.9855091739031
"H0Z","2002-2004","De 30 à 49 ans",123.01104,60.5043782547696
"H0Z","2002-2004","50 ans ou plus",47.79825,23.5101125713273
"J0Z","2002-2004","Moins de 30 ans",166.02071,40.7357884429416
"J0Z","2002-2004","De 30 à 49 ans",198.61424,48.733122888076
"J0Z","2002-2004","50 ans ou plus",42.91997,10.5310886689823
"J1Z","2002-2004","Moins de 30 ans",95.14986,20.5446625859703
"J1Z","2002-2004","De 30 à 49 ans",277.88019,59.9996126413147
"J1Z","2002-2004","50 ans ou plus",90.10659,19.455724772715
"J3Z","2002-2004","Moins de 30 ans",112.21749,15.252877349362
"J3Z","2002-2004","De 30 à 49 ans",464.45634,63.1300485169786
"J3Z","2002-2004","50 ans ou plus",159.03975,21.6170741336595
"J4Z","2002-2004","Moins de 30 ans",15.04062,16.7796344689465
"J4Z","2002-2004","De 30 à 49 ans",61.32057,68.4105276263508
"J4Z","2002-2004","50 ans ou plus",13.27497,14.8098379047027
"J5Z","2002-2004","Moins de 30 ans",59.43211,33.4965813339192
"J5Z","2002-2004","De 30 à 49 ans",99.23317,55.9288901223199
"J5Z","2002-2004","50 ans ou plus",18.76211,10.5745285437609
"J6Z","2002-2004","Moins de 30 ans",7.49898,12.2304570670506
"J6Z","2002-2004","De 30 à 49 ans",35.51084,57.9163838328551
"J6Z","2002-2004","50 ans ou plus",18.30416,29.8531591000943
"K0Z","2002-2004","Moins de 30 ans",26.33267,19.659371163993
"K0Z","2002-2004","De 30 à 49 ans",79.59964,59.4272767357136
"K0Z","2002-2004","50 ans ou plus",28.01231,20.9133521002934
"L0Z","2002-2004","Moins de 30 ans",107.75819,20.3047776459486
"L0Z","2002-2004","De 30 à 49 ans",323.82029,61.0171624606593
"L0Z","2002-2004","50 ans ou plus",99.12514,18.6780598933921
"L1Z","2002-2004","Moins de 30 ans",101.90576,26.0603808165419
"L1Z","2002-2004","De 30 à 49 ans",228.38968,58.4061395093678
"L1Z","2002-2004","50 ans ou plus",60.74167,15.5334796740903
"L2Z","2002-2004","Moins de 30 ans",139.54424,31.5195719323149
"L2Z","2002-2004","De 30 à 49 ans",226.55613,51.173393013154
"L2Z","2002-2004","50 ans ou plus",76.62214,17.3070350545311
"L3Z","2002-2004","Moins de 30 ans",29.64403,19.8948067519862
"L3Z","2002-2004","De 30 à 49 ans",87.83139,58.9457145606832
"L3Z","2002-2004","50 ans ou plus",31.52844,21.1594786873306
"L4Z","2002-2004","Moins de 30 ans",69.60487,23.6615325413393
"L4Z","2002-2004","De 30 à 49 ans",179.60892,61.0563931129361
"L4Z","2002-2004","50 ans ou plus",44.95511,15.2820743457245
"L5Z","2002-2004","Moins de 30 ans",55.44911,10.7237106576132
"L5Z","2002-2004","De 30 à 49 ans",313.9728,60.72150592788
"L5Z","2002-2004","50 ans ou plus",147.64827,28.5547834145067
"L6Z","2002-2004","Moins de 30 ans",4.30602,2.91097015573145
"L6Z","2002-2004","De 30 à 49 ans",77.66805,52.5054169752713
"L6Z","2002-2004","50 ans ou plus",65.94981,44.5836128689972
"M0Z","2002-2004","Moins de 30 ans",13.9606,35.9744746818612
"M0Z","2002-2004","De 30 à 49 ans",19.75813,50.9138824581982
"M0Z","2002-2004","50 ans ou plus",5.08823,13.1116428599406
"M1Z","2002-2004","Moins de 30 ans",53.80311,31.6365946268174
"M1Z","2002-2004","De 30 à 49 ans",98.90298,58.1556249377448
"M1Z","2002-2004","50 ans ou plus",17.35997,10.2077804354379
"M2Z","2002-2004","Moins de 30 ans",64.83124,23.9464396022729
"M2Z","2002-2004","De 30 à 49 ans",172.0864,63.5628222439147
"M2Z","2002-2004","50 ans ou plus",33.81672,12.4907381538125
"N0Z","2002-2004","Moins de 30 ans",54.4821,20.7583619769017
"N0Z","2002-2004","De 30 à 49 ans",142.95989,54.4695073207173
"N0Z","2002-2004","50 ans ou plus",65.01658,24.772130702381
"P0Z","2002-2004","Moins de 30 ans",141.58206,15.6504129319831
"P0Z","2002-2004","De 30 à 49 ans",561.22332,62.037356322252
"P0Z","2002-2004","50 ans ou plus",201.84845,22.3122307457649
"P1Z","2002-2004","Moins de 30 ans",34.97832,8.66345819310369
"P1Z","2002-2004","De 30 à 49 ans",249.32233,61.7523535310501
"P1Z","2002-2004","50 ans ou plus",119.44482,29.5841882758462
"P2Z","2002-2004","Moins de 30 ans",36.40345,9.73259294213265
"P2Z","2002-2004","De 30 à 49 ans",209.22197,55.9362441900724
"P2Z","2002-2004","50 ans ou plus",128.41108,34.331162867795
"P3Z","2002-2004","Moins de 30 ans",4.95089,9.23911725000737
"P3Z","2002-2004","De 30 à 49 ans",32.51766,60.6829223505016
"P3Z","2002-2004","50 ans ou plus",16.11763,30.0779603994911
"P4Z","2002-2004","Moins de 30 ans",132.19731,32.2633582173004
"P4Z","2002-2004","De 30 à 49 ans",242.31597,59.1383209074574
"P4Z","2002-2004","50 ans ou plus",35.23114,8.59832087524218
"Q0Z","2002-2004","Moins de 30 ans",72.38912,24.3621311426197
"Q0Z","2002-2004","De 30 à 49 ans",157.19097,52.9016933149015
"Q0Z","2002-2004","50 ans ou plus",67.55779,22.7361755424788
"Q1Z","2002-2004","Moins de 30 ans",39.18321,21.9621549868644
"Q1Z","2002-2004","De 30 à 49 ans",96.74483,54.2253927291269
"Q1Z","2002-2004","50 ans ou plus",42.48437,23.8124522840087
"Q2Z","2002-2004","Moins de 30 ans",20.22413,10.3577190220459
"Q2Z","2002-2004","De 30 à 49 ans",112.9811,57.8628840203097
"Q2Z","2002-2004","50 ans ou plus",62.05137,31.7793969576445
"R0Z","2002-2004","Moins de 30 ans",147.87907,46.7069232678881
"R0Z","2002-2004","De 30 à 49 ans",138.56543,43.7652529637353
"R0Z","2002-2004","50 ans ou plus",30.1661,9.52782376837668
"R1Z","2002-2004","Moins de 30 ans",316.92301,40.7649818599998
"R1Z","2002-2004","De 30 à 49 ans",355.60317,45.7403101605289
"R1Z","2002-2004","50 ans ou plus",104.91317,13.4947079794713
"R2Z","2002-2004","Moins de 30 ans",127.28168,25.0831775804442
"R2Z","2002-2004","De 30 à 49 ans",290.70895,57.2895032268152
"R2Z","2002-2004","50 ans ou plus",89.44779,17.6273191927407
"R3Z","2002-2004","Moins de 30 ans",75.7437,14.3528457124939
"R3Z","2002-2004","De 30 à 49 ans",307.91347,58.347222643053
"R3Z","2002-2004","50 ans ou plus",144.06884,27.2999316444532
"R4Z","2002-2004","Moins de 30 ans",50.04943,11.2849466139284
"R4Z","2002-2004","De 30 à 49 ans",284.78169,64.2114439320151
"R4Z","2002-2004","50 ans ou plus",108.67501,24.5036094540565
"S0Z","2002-2004","Moins de 30 ans",77.27011,30.8317822033557
"S0Z","2002-2004","De 30 à 49 ans",128.2401,51.169473331105
"S0Z","2002-2004","50 ans ou plus",45.10816,17.9987444655394
"S1Z","2002-2004","Moins de 30 ans",98.41444,31.8881512235688
"S1Z","2002-2004","De 30 à 49 ans",166.5639,53.9698730347638
"S1Z","2002-2004","50 ans ou plus",43.64551,14.1419757416674
"S2Z","2002-2004","Moins de 30 ans",157.61197,48.1230166601994
"S2Z","2002-2004","De 30 à 49 ans",141.45331,43.1893592458133
"S2Z","2002-2004","50 ans ou plus",28.45361,8.68762409398737
"S3Z","2002-2004","Moins de 30 ans",18.0146,9.05938466729847
"S3Z","2002-2004","De 30 à 49 ans",114.16788,57.4140275981688
"S3Z","2002-2004","50 ans ou plus",66.66767,33.5265877345328
"T0Z","2002-2004","Moins de 30 ans",87.33381,45.2216853298305
"T0Z","2002-2004","De 30 à 49 ans",80.59739,41.733548656421
"T0Z","2002-2004","50 ans ou plus",25.19254,13.0447660137485
"T1Z","2002-2004","Moins de 30 ans",16.23828,6.20851463332525
"T1Z","2002-2004","De 30 à 49 ans",145.42348,55.6009505692155
"T1Z","2002-2004","50 ans ou plus",99.88679,38.1905347974592
"T2A","2002-2004","Moins de 30 ans",47.37435,12.8808592671978
"T2A","2002-2004","De 30 à 49 ans",212.42079,57.7561972125628
"T2A","2002-2004","50 ans ou plus",107.9936,29.3629435202394
"T2B","2002-2004","Moins de 30 ans",26.87323,6.69773173322893
"T2B","2002-2004","De 30 à 49 ans",246.57643,61.4553137035371
"T2B","2002-2004","50 ans ou plus",127.77916,31.846954563234
"T2Z","2002-2004","Moins de 30 ans",74.24759,9.65486263207224
"T2Z","2002-2004","De 30 à 49 ans",458.99722,59.6861811622848
"T2Z","2002-2004","50 ans ou plus",235.77276,30.658956205643
"T3Z","2002-2004","Moins de 30 ans",47.92754,24.3109362473462
"T3Z","2002-2004","De 30 à 49 ans",102.18005,51.8301728254912
"T3Z","2002-2004","50 ans ou plus",47.03636,23.8588909271626
"T4Z","2002-2004","Moins de 30 ans",185.86402,15.4337372188962
"T4Z","2002-2004","De 30 à 49 ans",701.23951,58.229378256467
"T4Z","2002-2004","50 ans ou plus",317.16746,26.3368845246368
"T6Z","2002-2004","Moins de 30 ans",12.58277,11.9796451797113
"T6Z","2002-2004","De 30 à 49 ans",59.71665,56.8542759917734
"T6Z","2002-2004","50 ans ou plus",32.73516,31.1660788285153
"U0Z","2002-2004","Moins de 30 ans",31.92416,21.5039124004892
"U0Z","2002-2004","De 30 à 49 ans",87.50498,58.9428014559054
"U0Z","2002-2004","50 ans ou plus",29.02831,19.5532861436055
"U1Z","2002-2004","Moins de 30 ans",65.85887,23.0459395409181
"U1Z","2002-2004","De 30 à 49 ans",170.43763,59.6410979489532
"U1Z","2002-2004","50 ans ou plus",49.47562,17.3129625101287
"V0Z","2002-2004","Moins de 30 ans",90.67624,19.555374131515
"V0Z","2002-2004","De 30 à 49 ans",298.45136,64.3644686288211
"V0Z","2002-2004","50 ans ou plus",74.56202,16.0801572396639
"V1Z","2002-2004","Moins de 30 ans",88.48421,19.1293568993722
"V1Z","2002-2004","De 30 à 49 ans",287.55363,62.1660747830603
"V1Z","2002-2004","50 ans ou plus",86.51932,18.7045683175675
"V2Z","2002-2004","Moins de 30 ans",41.40509,12.6462910483574
"V2Z","2002-2004","De 30 à 49 ans",178.76053,54.598545501015
"V2Z","2002-2004","50 ans ou plus",107.24334,32.7551634506276
"V3Z","2002-2004","Moins de 30 ans",80.64299,25.8391707753665
"V3Z","2002-2004","De 30 à 49 ans",174.9257,56.0487034930194
"V3Z","2002-2004","50 ans ou plus",56.5272,18.1121257316141
"V4Z","2002-2004","Moins de 30 ans",54.96716,21.4882338315848
"V4Z","2002-2004","De 30 à 49 ans",147.13974,57.5211296897747
"V4Z","2002-2004","50 ans ou plus",53.6943,20.9906364786404
"V5Z","2002-2004","Moins de 30 ans",151.67941,50.0441104520837
"V5Z","2002-2004","De 30 à 49 ans",117.86076,38.886206713268
"V5Z","2002-2004","50 ans ou plus",33.55126,11.0696828346483
"W0Z","2002-2004","Moins de 30 ans",168.73158,15.6042240598735
"W0Z","2002-2004","De 30 à 49 ans",592.1642,54.763090922492
"W0Z","2002-2004","50 ans ou plus",320.42412,29.6326850176345
"W1Z","2002-2004","Moins de 30 ans",20.18409,17.2333155456893
"W1Z","2002-2004","De 30 à 49 ans",67.86028,57.9395760848684
"W1Z","2002-2004","50 ans ou plus",29.07813,24.8271083694423
"X0Z","2002-2004","Moins de 30 ans",0.60887,4.17151391829212
"X0Z","2002-2004","De 30 à 49 ans",5.27028,36.1079481224179
"X0Z","2002-2004","50 ans ou plus",8.71675,59.7205379592899
"ZZZ","2002-2004","Moins de 30 ans",21.6613,47.5196703394579
"ZZZ","2002-2004","De 30 à 49 ans",14.89127,32.667856561511
"ZZZ","2002-2004","50 ans ou plus",9.03129,19.8124730990311
"A0Z","2003-2005","Moins de 30 ans",79.80158,11.7670458873559
"A0Z","2003-2005","De 30 à 49 ans",338.25774,49.8773877451209
"A0Z","2003-2005","50 ans ou plus",260.11922,38.3555663675232
"A1Z","2003-2005","Moins de 30 ans",69.84944,21.5287362234632
