"Fap","Anciennete","Annee","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"J5Z60","De 5 ans à moins de 10 ans","2017-2019",9.05319143233166,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"J5Z60","10 ans ou plus","2017-2019",61.1595260495823,"Agents et hôtesses d'accompagnement","J","Transports, logistique et tourisme","J5Z","Agents administratifs et commerciaux des transports et du tourisme"
"R4Z93","Moins d’un an","2003-2005",15.1275265162456,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93","De 1 an à moins de 5 ans","2003-2005",31.3984797369741,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93","De 5 ans à moins de 10 ans","2003-2005",15.5040269763755,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93","10 ans ou plus","2003-2005",37.9699667704047,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93","Moins d’un an","2017-2019",12.7141251927129,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93","De 1 an à moins de 5 ans","2017-2019",33.0319529762083,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93","De 5 ans à moins de 10 ans","2017-2019",18.5562475880547,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z93","10 ans ou plus","2017-2019",35.697674243024,"Agents immobiliers, syndics","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"E1Z46","Moins d’un an","2003-2005",8.63134886619871,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46","De 1 an à moins de 5 ans","2003-2005",19.6947189553209,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46","De 5 ans à moins de 10 ans","2003-2005",15.2075906785535,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46","10 ans ou plus","2003-2005",56.466341499927,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46","Moins d’un an","2017-2019",9.02753260670888,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46","De 1 an à moins de 5 ans","2017-2019",17.281973019915,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46","De 5 ans à moins de 10 ans","2017-2019",14.5292965864676,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z46","10 ans ou plus","2017-2019",59.1611977869086,"Agents qualifiés de laboratoire","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"D4Z41","Moins d’un an","2003-2005",2.48962512729179,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41","De 1 an à moins de 5 ans","2003-2005",19.5111737013225,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41","De 5 ans à moins de 10 ans","2003-2005",19.5580446259408,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41","10 ans ou plus","2003-2005",58.441156545445,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41","Moins d’un an","2017-2019",9.07983748233664,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41","De 1 an à moins de 5 ans","2017-2019",28.1045067361785,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41","De 5 ans à moins de 10 ans","2017-2019",22.0894131063433,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"D4Z41","10 ans ou plus","2017-2019",40.7262426751415,"Agents qualifiés de traitement thermique et de surface","D","Mécanique, travail des métaux","D4Z","Ouvriers qualifiés de la mécanique"
"A0Z00","Moins d’un an","2003-2005",2.09891047211689,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00","De 1 an à moins de 5 ans","2003-2005",10.6775066224636,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00","De 5 ans à moins de 10 ans","2003-2005",15.92389071883,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00","10 ans ou plus","2003-2005",71.2996921865896,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00","Moins d’un an","2017-2019",2.81080056773602,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00","De 1 an à moins de 5 ans","2017-2019",12.8890092576075,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00","De 5 ans à moins de 10 ans","2017-2019",10.3136473880838,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z00","10 ans ou plus","2017-2019",73.9865427865726,"Agriculteurs indépendants","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40","Moins d’un an","2003-2005",26.3995182385416,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40","De 1 an à moins de 5 ans","2003-2005",28.8956958796654,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40","De 5 ans à moins de 10 ans","2003-2005",16.0706301002348,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40","10 ans ou plus","2003-2005",28.6341557815582,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40","Moins d’un an","2017-2019",29.5841703290344,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40","De 1 an à moins de 5 ans","2017-2019",31.0536815389513,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40","De 5 ans à moins de 10 ans","2017-2019",14.9253208218725,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z40","10 ans ou plus","2017-2019",24.4368273101418,"Agriculteurs salariés","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z","Moins d’un an","1982-1984",5.46908911639414,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z","De 1 an à moins de 5 ans","1982-1984",12.0043026086816,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z","De 5 ans à moins de 10 ans","1982-1984",13.4605869495353,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z","10 ans ou plus","1982-1984",69.0660213253889,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z","Moins d’un an","2017-2019",8.72931950637561,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z","De 1 an à moins de 5 ans","2017-2019",18.1939759086507,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z","De 5 ans à moins de 10 ans","2017-2019",12.0972608926763,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z","10 ans ou plus","2017-2019",60.9794436922974,"Agriculteurs, éleveurs, sylviculteurs, bûcherons","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A","Moins d’un an","1982-1984",6.74578372929374,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
"A","De 1 an à moins de 5 ans","1982-1984",13.5308619828436,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
"A","De 5 ans à moins de 10 ans","1982-1984",14.6783492323312,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
"A","10 ans ou plus","1982-1984",65.0450050555315,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
"A","Moins d’un an","2017-2019",12.3704695128971,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
"A","De 1 an à moins de 5 ans","2017-2019",20.9757215008807,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
"A","De 5 ans à moins de 10 ans","2017-2019",13.4189897749058,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
"A","10 ans ou plus","2017-2019",53.2348192113163,"Agriculture, marine, pêche","A","Agriculture, marine, pêche",NA,NA
"S1Z20","Moins d’un an","2003-2005",30.2260537917014,"Aides de cuisine, apprentis de cuisine et employés polyvalents de la restauration","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z20","De 1 an à moins de 5 ans","2003-2005",35.8397121636457,"Aides de cuisine, apprentis de cuisine et employés polyvalents de la restauration","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z20","De 5 ans à moins de 10 ans","2003-2005",13.00306999249,"Aides de cuisine, apprentis de cuisine et employés polyvalents de la restauration","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z20","10 ans ou plus","2003-2005",20.931164052163,"Aides de cuisine, apprentis de cuisine et employés polyvalents de la restauration","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z20","Moins d’un an","2017-2019",31.5798223813927,"Aides de cuisine, apprentis de cuisine et employés polyvalents de la restauration","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z20","De 1 an à moins de 5 ans","2017-2019",33.9220004411169,"Aides de cuisine, apprentis de cuisine et employés polyvalents de la restauration","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z20","De 5 ans à moins de 10 ans","2017-2019",12.0310858763053,"Aides de cuisine, apprentis de cuisine et employés polyvalents de la restauration","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z20","10 ans ou plus","2017-2019",22.4670913011852,"Aides de cuisine, apprentis de cuisine et employés polyvalents de la restauration","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"T2A","Moins d’un an","1982-1984",NA,"Aides à domicile et aides ménagères","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2A","De 1 an à moins de 5 ans","1982-1984",NA,"Aides à domicile et aides ménagères","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2A","De 5 ans à moins de 10 ans","1982-1984",NA,"Aides à domicile et aides ménagères","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2A","10 ans ou plus","1982-1984",NA,"Aides à domicile et aides ménagères","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
"T2A","Moins d’un an","2017-2019",16.2015581996654,"Aides à domicile et aides ménagères","T","Services aux particuliers et aux collectivités","T2A","Aides à domicile et aides ménagères"
